exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
PDaMuyV,Dumbbell One Arm Incline Chest Press,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/PDaMuyV.gif,"Step:1 Adjust the incline bench to a 45-degree angle. | Step:2 Sit on the bench with your back against the pad and feet flat on the ground. | Step:3 Hold a dumbbell in one hand with an overhand grip, resting it on your shoulder. | Step:4 Push the dumbbell up and away from your body, extending your arm fully. | Step:5 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
TVdivgY,Dumbbell Incline Alternate Press,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/TVdivgY.gif,"Step:1 Sit on an incline bench with a dumbbell in each hand, resting on your thighs. | Step:2 Lean back on the bench and use your thighs to help raise the dumbbells to shoulder height, palms facing forward. | Step:3 Once at shoulder height, rotate your wrists so that the palms of your hands are facing forward. | Step:4 Push the dumbbells up with your chest and shoulders, extending your arms fully. | Step:5 Lower the dumbbells back down to the starting position, keeping your elbows slightly bent. | Step:6 Repeat for the desired number of repetitions, alternating arms.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
euI1BwR,Barbell Speed Squat,3,barbell,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/euI1BwR.gif,"Step:1 Stand with your feet shoulder-width apart, toes slightly turned out. | Step:2 Hold the barbell across your upper back, resting it on your traps or rear delts. | Step:3 Engage your core and keep your chest up as you lower your hips back and down, as if sitting into a chair. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Drive through your heels to stand back up, squeezing your glutes at the top. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
EcaV7aL,Barbell Lying Close-Grip Press,3,barbell,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/EcaV7aL.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with a close grip, hands shoulder-width apart, palms facing towards your feet. | Step:3 Lift the barbell off the rack and hold it directly above your chest with your arms fully extended. | Step:4 Slowly lower the barbell towards your chest, keeping your elbows close to your body. | Step:5 Pause for a moment when the barbell touches your chest, then push it back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
u0pLNgz,Sled One Leg Calf Press On Leg Press,3,sled machine,calves,"hamstrings, glutes",lower legs,3,https://static.exercisedb.dev/media/u0pLNgz.gif,"Step:1 Adjust the seat of the leg press machine so that your knees are slightly bent when your feet are on the sled. | Step:2 Sit on the machine with your back against the backrest and your feet on the sled, shoulder-width apart. | Step:3 Place your toes and the balls of your feet on the sled, keeping your heels off. | Step:4 Push the sled forward by extending your ankles, keeping your knees slightly bent. | Step:5 Pause for a moment at the top, then slowly lower the sled back down by flexing your ankles. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
1LVFcEn,Calf Stretch With Rope,3,rope,calves,hamstrings,lower legs,2,https://static.exercisedb.dev/media/1LVFcEn.gif,"Step:1 Stand facing a wall or sturdy object with your feet hip-width apart. | Step:2 Hold the ends of the rope in each hand and place the middle of the rope around the ball of your right foot. | Step:3 Step back with your left foot, keeping your heel on the ground and your leg straight. | Step:4 Lean forward, keeping your back straight, and gently pull on the rope to stretch your calf. | Step:5 Hold the stretch for 20-30 seconds, then release. | Step:6 Repeat on the other leg.",0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.5,0.0,0.0,Flexibility & Mobility,3.5,0.8,0.8,0.8,2.7,6.0,7.0,7.0,6.0,5.0,1.9
oZjMu1t,Tire Flip,3,tire,glutes,"hamstrings, quadriceps, core",upper legs,4,https://static.exercisedb.dev/media/oZjMu1t.gif,"Step:1 Stand with your feet shoulder-width apart, facing the tire. | Step:2 Bend your knees and hinge at the hips, lowering into a squat position. | Step:3 Reach down and grab the bottom edge of the tire with both hands, fingers facing towards you. | Step:4 Engage your glutes and leg muscles, and explosively drive through your legs to lift the tire off the ground. | Step:5 As the tire flips over, use your upper body strength to guide it and maintain control. | Step:6 Once the tire is fully flipped, quickly step back and reset your stance. | Step:7 Repeat for the desired number of repetitions.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cardiovascular Training,0.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,6.0,5.0,0.0
PsVS1QP,Medicine Ball Catch And Overhead Throw,3,medicine ball,lats,"shoulders, core",back,3,https://static.exercisedb.dev/media/PsVS1QP.gif,"Step:1 Stand with your feet shoulder-width apart, holding a medicine ball in both hands at chest level. | Step:2 Bend your knees slightly and engage your core. | Step:3 Lower your body into a squat position, keeping your back straight and chest up. | Step:4 Explosively extend your hips and legs, while simultaneously throwing the medicine ball overhead. | Step:5 Release the ball at the top of the movement and catch it on the way down. | Step:6 Lower your body back into the squat position and repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
W6PxUkg,Dumbbell Kickback,3,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/W6PxUkg.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in each hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Bring your upper arms close to your sides, with your elbows bent at a 90-degree angle. | Step:4 Extend your arms straight back, squeezing your triceps at the top of the movement. | Step:5 Pause for a moment, then slowly lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
lHeUULr,Band Straight Back Stiff Leg Deadlift,3,band,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/lHeUULr.gif,"Step:1 Stand with your feet shoulder-width apart and place the band around your upper legs. | Step:2 Hold the band with both hands in front of your thighs, palms facing your body. | Step:3 Keeping your back straight and your knees slightly bent, hinge at the hips and lower the band towards the ground. | Step:4 Feel the stretch in your hamstrings as you lower the band. | Step:5 Engage your glutes and hamstrings to lift your body back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
S9zHIvU,Barbell Rear Delt Row,3,barbell,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/S9zHIvU.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold a barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Bend forward at the hips, keeping your back straight and chest up. | Step:4 Pull the barbell towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
AR0ig3o,Flexion Leg Sit Up (Bent Knee),3,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/AR0ig3o.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, slowly lift your upper body off the ground, curling forward until your torso is at a 45-degree angle. | Step:4 At the same time, lift your legs off the ground, bending your knees and bringing them towards your chest. | Step:5 Pause for a moment at the top, then slowly lower your upper body and legs back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",2.0,0.0,0.0,0.0,2.5,2.5,0.0,2.0,0.0,0.0,Functional Training,1.3,1.4,0.4,0.4,1.2,7.5,7.0,7.0,6.0,5.0,0.9
wpbD28t,Side Push-Up,3,body weight,triceps,"shoulders, chest, core",upper arms,4,https://static.exercisedb.dev/media/wpbD28t.gif,"Step:1 Start by lying on your side with your legs extended and stacked on top of each other. | Step:2 Place your bottom hand on the ground directly under your shoulder, fingers pointing forward. | Step:3 Press through your bottom hand to lift your body off the ground, keeping your legs straight and your core engaged. | Step:4 Extend your top arm straight up towards the ceiling, creating a straight line from your head to your heels. | Step:5 Lower your body back down to the starting position with control. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
11wrviz,Isometric Wipers,3,body weight,pectorals,"shoulders, triceps, core",chest,4,https://static.exercisedb.dev/media/11wrviz.gif,"Step:1 Start by lying flat on your back on a mat or bench. | Step:2 Extend your arms straight out to the sides, perpendicular to your body. | Step:3 Engage your core and lift both legs off the ground, keeping them together and straight. | Step:4 Slowly lower your legs to one side, aiming to touch the ground with your feet while maintaining control. | Step:5 Pause for a moment, then use your core to lift your legs back to the starting position. | Step:6 Repeat the movement, this time lowering your legs to the opposite side. | Step:7 Continue alternating sides for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
B3Rxp6L,Dumbbell Incline Breeding,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/B3Rxp6L.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Sit on the bench with your back against the pad and feet flat on the ground. | Step:3 Hold a dumbbell in each hand with an overhand grip, palms facing forward. | Step:4 Start with your arms fully extended, perpendicular to the ground. | Step:5 Lower the dumbbells slowly to the sides of your chest, keeping your elbows at a 90-degree angle. | Step:6 Pause for a moment at the bottom, then push the dumbbells back up to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
oR7O9LW,Barbell Squat (On Knees),3,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/oR7O9LW.gif,"Step:1 Start by kneeling on the ground with your knees hip-width apart and your toes pointing forward. | Step:2 Place a barbell across your shoulders, gripping it with an overhand grip and your hands slightly wider than shoulder-width apart. | Step:3 Engage your core and keep your chest lifted as you slowly lower your body down by bending your knees, keeping your back straight. | Step:4 Continue lowering until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
s34Y4LR,Weighted Seated Twist (On Stability Ball),3,weighted,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/s34Y4LR.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Hold a weight plate or dumbbell with both hands close to your chest. | Step:3 Engage your core and slowly rotate your torso to one side, keeping your hips stable. | Step:4 Pause for a moment at the end of the rotation, then slowly return to the starting position. | Step:5 Repeat the rotation to the other side. | Step:6 Continue alternating sides for the desired number of repetitions.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,8.5,0.0,0.0,Balance & Coordination,1.7,0.3,0.3,0.3,1.3,6.0,7.0,7.0,6.0,5.0,0.9
bZGHsAZ,Inverted Row,3,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/bZGHsAZ.gif,"Step:1 Set up a bar at waist height or use a suspension trainer. | Step:2 Stand facing the bar or suspension trainer, with your feet shoulder-width apart. | Step:3 Grab the bar or handles with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Lean back, keeping your body straight and your heels on the ground. | Step:5 Pull your chest towards the bar or handles, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower yourself back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
otqIxU4,Cable Lying Bicep Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/otqIxU4.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Lie face up on a flat bench with your feet flat on the ground. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Extend your arms fully, keeping your elbows close to your sides. | Step:5 Keeping your upper arms stationary, exhale and curl the bar up towards your shoulders. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
GWoKnIm,Weighted Cossack Squats (Male),3,weighted,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/GWoKnIm.gif,"Step:1 Stand with your feet wider than shoulder-width apart and toes pointing slightly outward. | Step:2 Hold a weight in front of your chest with both hands. | Step:3 Shift your weight to one side and lower your body by bending the knee of the side you shifted towards, while keeping the other leg straight. | Step:4 Go as low as you can while maintaining balance and keeping your chest up. | Step:5 Push through the heel of the bent leg to return to the starting position. | Step:6 Repeat on the other side, alternating between legs.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,6.0,7.0,7.0,6.0,5.0,4.5
eOG0r6v,Cable Reverse Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/eOG0r6v.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and your knees slightly bent. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Exhale and curl the bar up towards your shoulders, contracting your biceps. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
dzz6BiV,Smith Sumo Squat,3,smith machine,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/dzz6BiV.gif,"Step:1 Set up the smith machine with the barbell at hip height. | Step:2 Stand with your feet wider than shoulder-width apart, toes pointing outwards. | Step:3 Position yourself under the barbell, resting it on your upper back and shoulders. | Step:4 Engage your core and keep your chest up as you lower your body down into a squat position, pushing your hips back and bending your knees. | Step:5 Lower yourself until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:6 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
pQ0Mx1Z,Flag,3,body weight,abs,"obliques, shoulders",waist,3,https://static.exercisedb.dev/media/pQ0Mx1Z.gif,"Step:1 Start by gripping a vertical pole with both hands, palms facing each other, and arms fully extended. | Step:2 Engage your core and lift your legs off the ground, keeping them straight. | Step:3 Using your core and upper body strength, raise your legs until they are parallel to the ground. | Step:4 Hold this position for as long as you can, maintaining a straight body line. | Step:5 Slowly lower your legs back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
AX1kB0o,Twist Hip Lift,3,body weight,glutes,"obliques, hamstrings",upper legs,3,https://static.exercisedb.dev/media/AX1kB0o.gif,"Step:1 Lie on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands by your sides for support. | Step:3 Engage your glutes and lift your hips off the ground, forming a straight line from your knees to your shoulders. | Step:4 While keeping your hips lifted, twist your lower body to the right side, bringing your knees towards the ground. | Step:5 Return to the starting position and repeat the twist to the left side. | Step:6 Continue alternating twists for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,7.5,7.0,7.0,6.0,5.0,1.4
W31mMjd,Barbell Side Split Squat,3,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/W31mMjd.gif,"Step:1 Stand with your feet wider than shoulder-width apart, toes pointing slightly outward. | Step:2 Hold a barbell across your upper back, resting it on your traps. | Step:3 Engage your core and keep your chest up as you lower your body down into a squat position, bending at the knees and hips. | Step:4 As you lower, push your knees out to the sides and keep your weight on your heels. | Step:5 Lower until your thighs are parallel to the ground, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
PrQbjvB,Push To Run,3,body weight,cardiovascular system,"quadriceps, hamstrings, calves",cardio,4,https://static.exercisedb.dev/media/PrQbjvB.gif,"Step:1 Start in a push-up position with your hands shoulder-width apart and your body in a straight line. | Step:2 Lower your chest towards the ground by bending your elbows, keeping your body straight. | Step:3 Push through your hands to extend your arms and return to the starting position. | Step:4 Quickly bring one knee towards your chest, then quickly switch and bring the other knee towards your chest. | Step:5 Continue alternating knees as fast as you can while maintaining good form. | Step:6 Continue for the desired duration or number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
LLNh6q5,Dumbbell Incline One Arm Fly On Exercise Ball,3,dumbbell,pectorals,shoulders,chest,2,https://static.exercisedb.dev/media/LLNh6q5.gif,"Step:1 Sit on an exercise ball with a dumbbell in one hand. | Step:2 Walk your feet forward and roll your body down until your head, neck, and upper back are supported on the ball. | Step:3 Hold the dumbbell with your arm extended straight up over your chest, palm facing inwards. | Step:4 Slowly lower the dumbbell out to the side, keeping a slight bend in your elbow. | Step:5 Pause for a moment when your arm is parallel to the ground. | Step:6 Engage your chest muscles to bring the dumbbell back up to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
X6ytgYZ,Dumbbell Side Plank With Rear Fly,3,dumbbell,upper back,"shoulders, core",back,3,https://static.exercisedb.dev/media/X6ytgYZ.gif,"Step:1 Start by lying on your side with your legs extended and stacked on top of each other. | Step:2 Place your forearm on the ground directly below your shoulder, keeping your elbow bent at a 90-degree angle. | Step:3 Hold a dumbbell in your top hand, with your arm extended straight down towards the ground. | Step:4 Engage your core and lift your hips off the ground, creating a straight line from your head to your heels. | Step:5 While maintaining the side plank position, lift the dumbbell up towards the ceiling, squeezing your shoulder blades together. | Step:6 Lower the dumbbell back down to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
w4dLzSx,Cable One Arm Decline Chest Fly,3,cable,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/w4dLzSx.gif,"Step:1 Attach a D-handle to a low pulley cable machine and set the bench to a decline angle. | Step:2 Lie down on the bench with your head towards the machine and grab the handle with your right hand. | Step:3 Extend your arm straight up above your chest, keeping a slight bend in your elbow. | Step:4 With a controlled motion, lower your arm out to the side until your hand is in line with your shoulder. | Step:5 Pause for a moment, then reverse the motion and bring your arm back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to your left arm and repeat the exercise.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
Hx1WC8I,Cable Incline Triceps Extension,3,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/Hx1WC8I.gif,"Step:1 Adjust the cable machine to a low pulley position. | Step:2 Attach a straight bar to the cable. | Step:3 Stand facing away from the machine with your feet shoulder-width apart. | Step:4 Grasp the bar with an overhand grip and extend your arms straight overhead. | Step:5 Lean forward slightly, keeping your back straight and core engaged. | Step:6 Bend your elbows and lower the bar behind your head, keeping your upper arms close to your ears. | Step:7 Pause for a moment, then extend your arms back to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
BCGQ6J5,Cable Close Grip Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/BCGQ6J5.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and your knees slightly bent. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Exhale and curl the bar up towards your shoulders, contracting your biceps. | Step:6 Pause for a moment at the top of the movement, squeezing your biceps. | Step:7 Inhale and slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
GKEH6jj,Cable One Arm Incline Press,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/GKEH6jj.gif,"Step:1 Adjust the cable machine to a low pulley position. | Step:2 Sit on an incline bench facing away from the cable machine. | Step:3 Grasp the handle with one hand and bring it up to shoulder height. | Step:4 Position your feet firmly on the ground and maintain a stable position. | Step:5 Press the handle forward and upward, extending your arm fully. | Step:6 Pause for a moment at the top, then slowly lower the handle back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
aXcUyKb,Kettlebell One Arm Snatch,3,kettlebell,delts,"trapezius, forearms, core",shoulders,4,https://static.exercisedb.dev/media/aXcUyKb.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in one hand between your legs. | Step:2 Bend your knees slightly and hinge at the hips, lowering the kettlebell towards the ground. | Step:3 Explosively extend your hips and knees, using the momentum to swing the kettlebell up towards your shoulder. | Step:4 As the kettlebell reaches shoulder height, rotate your hand and punch it straight up overhead, fully extending your arm. | Step:5 Lower the kettlebell back down between your legs and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,6.5,6.0,7.0,6.0,5.0,5.1
Bg5JKSH,Dumbbell Incline One Arm Press On Exercise Ball,3,dumbbell,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/Bg5JKSH.gif,"Step:1 Sit on an exercise ball with a dumbbell in one hand, feet flat on the ground. | Step:2 Slowly walk your feet forward, rolling the ball until your head, neck, and upper back are supported on the ball. | Step:3 Hold the dumbbell at shoulder height with your palm facing forward. | Step:4 Press the dumbbell upward until your arm is fully extended. | Step:5 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch to the other arm.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,7.5,7.0,7.0,6.0,5.0,4.5
mExgrF9,Bench Pull-Ups,3,body weight,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/mExgrF9.gif,"Step:1 Position yourself under a bar or a sturdy horizontal surface that is at chest height. | Step:2 Grab the bar or surface with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Hang with your arms fully extended and your body straight. | Step:4 Pull your chest towards the bar or surface by squeezing your shoulder blades together and bending your elbows. | Step:5 Continue pulling until your chin is above the bar or surface. | Step:6 Lower yourself back down to the starting position with control. | Step:7 Repeat for the desired number of repetitions.",0.0,10.0,10.0,0.0,10.0,6.0,0.0,2.0,0.0,9.0,Strength Training,5.0,4.4,8.3,8.3,4.9,7.5,7.0,7.0,6.0,5.0,5.4
gEyURal,Barbell Single Leg Deadlift,3,barbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/gEyURal.gif,"Step:1 Stand with your feet hip-width apart, holding a barbell in front of your thighs with an overhand grip. | Step:2 Shift your weight onto your left foot and lift your right foot slightly off the ground. | Step:3 Hinge forward at the hips, keeping your back straight and your right leg extended behind you for balance. | Step:4 Lower the barbell towards the ground, keeping it close to your body and your left leg slightly bent. | Step:5 Pause for a moment at the bottom, then engage your glutes and hamstrings to lift your torso back up to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,5.0,7.0,7.0,7.0,6.0,5.4
