exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
dB07vDu,Cable One Arm Lateral Bent-Over,3,cable,pectorals,"deltoids, trapezius",chest,3,https://static.exercisedb.dev/media/dB07vDu.gif,"Step:1 Stand with your feet shoulder-width apart, facing a cable machine. | Step:2 Grasp the handle with one hand and step back to create tension on the cable. | Step:3 Bend forward at the waist, keeping your back straight and your core engaged. | Step:4 Extend your arm out to the side, parallel to the ground, with a slight bend in your elbow. | Step:5 Slowly bring your arm back to the starting position, maintaining control throughout the movement. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
wi2H9QX,Smith Wide Grip Decline Bench Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/wi2H9QX.gif,"Step:1 Adjust the decline bench to the desired angle. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Grasp the barbell with a wide grip, slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows pointed outwards. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
KHPZL0b,Cable Alternate Shoulder Press,3,cable,delts,"triceps, upper back",shoulders,3,https://static.exercisedb.dev/media/KHPZL0b.gif,"Step:1 Stand with your feet shoulder-width apart and grasp the handles of the cable machine with an overhand grip. | Step:2 Position your hands at shoulder height, with your palms facing forward. | Step:3 Keep your core engaged and your back straight. | Step:4 Press one handle up and forward until your arm is fully extended. | Step:5 Pause for a moment at the top, then slowly lower the handle back to the starting position. | Step:6 Repeat with the other arm. | Step:7 Alternate between arms for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
qKBpF7I,Barbell Glute Bridge,3,barbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/qKBpF7I.gif,"Step:1 Start by lying flat on your back on the ground with your knees bent and feet flat on the floor. | Step:2 Place a barbell across your hips, holding it securely with both hands. | Step:3 Engage your glutes and core muscles, then lift your hips off the ground until your body forms a straight line from your knees to your shoulders. | Step:4 Pause for a moment at the top, squeezing your glutes. | Step:5 Slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
eGDudUV,Cable Deadlift,3,cable,glutes,"hamstrings, quadriceps, lower back",upper legs,4,https://static.exercisedb.dev/media/eGDudUV.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Bend at the hips and knees, lowering your torso until your back is parallel to the ground. | Step:3 Grasp the cable handles with an overhand grip, keeping your arms straight and your shoulders back. | Step:4 Engage your glutes and hamstrings to lift the cable handles, extending your hips and standing up straight. | Step:5 Pause for a moment at the top, then slowly lower the cable handles back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
4LoWllp,Band Fixed Back Close Grip Pulldown,4,band,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/4LoWllp.gif,"Step:1 Attach the band to a fixed point above you, such as a pull-up bar or sturdy beam. | Step:2 Sit down on a bench or chair facing the band, with your feet flat on the ground and your knees bent. | Step:3 Grasp the band with a close grip, palms facing towards you. | Step:4 Keep your back straight and engage your core. | Step:5 Pull the band down towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement, feeling the contraction in your lats. | Step:7 Slowly release the band back to the starting position, maintaining control throughout the movement. | Step:8 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.5,6.0,6.0,7.0,6.0,4.5
3XFdb1Z,Cable Squatting Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/3XFdb1Z.gif,"Step:1 Attach a cable handle to the lowest setting on a cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Hold the cable handle with an underhand grip, palms facing up, and arms fully extended. | Step:4 Lower your body into a squat position, keeping your back straight and knees behind your toes. | Step:5 As you squat down, curl the cable handle towards your shoulders, keeping your elbows close to your sides. | Step:6 Pause for a moment at the top of the curl, squeezing your biceps. | Step:7 Slowly lower the cable handle back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
SzX3uzM,Barbell Reverse Grip Bent Over Row,3,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/SzX3uzM.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold a barbell with an overhand grip, palms facing down, and hands slightly wider than shoulder-width apart. | Step:3 Bend forward at the hips, keeping your back straight and chest up, until your torso is almost parallel to the floor. | Step:4 Pull the barbell towards your lower chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
qg2PGl6,Barbell Glute Bridge Two Legs On Bench (Male),3,barbell,glutes,"hamstrings, core",upper legs,3,https://static.exercisedb.dev/media/qg2PGl6.gif,"Step:1 Start by sitting on the edge of a bench with your upper back resting against it and your feet flat on the ground, hip-width apart. | Step:2 Place a barbell across your hips, holding it securely with both hands. | Step:3 Engage your glutes and core muscles, then press through your heels to lift your hips off the bench, creating a straight line from your knees to your shoulders. | Step:4 Pause for a moment at the top, squeezing your glutes. | Step:5 Slowly lower your hips back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
trqKQv2,Smith Bench Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/trqKQv2.gif,"Step:1 Adjust the height of the smith machine bar to chest level. | Step:2 Lie flat on the bench with your feet firmly planted on the ground. | Step:3 Grip the bar with an overhand grip slightly wider than shoulder-width apart. | Step:4 Unrack the bar and lower it towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment when the bar touches your chest. | Step:6 Push the bar back up to the starting position, fully extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
4hATdoB,Cable Rope One Arm Hammer Preacher Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/4hATdoB.gif,"Step:1 Attach a rope handle to a low pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the rope handle with an underhand grip, palms facing up. | Step:4 Position your upper arm against the preacher bench pad, keeping your elbow slightly bent. | Step:5 Keep your back straight and your core engaged throughout the exercise. | Step:6 Slowly curl the rope handle towards your shoulder, keeping your upper arm stationary. | Step:7 Squeeze your biceps at the top of the movement, then slowly lower the rope handle back to the starting position. | Step:8 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
61GrD55,Cable Lying Close-Grip Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/61GrD55.gif,"Step:1 Attach a straight bar to a low pulley cable machine. | Step:2 Lie face up on a flat bench with your feet flat on the ground. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Extend your arms fully, keeping your elbows close to your sides. | Step:5 Keeping your upper arms stationary, curl the bar towards your chest by contracting your biceps. | Step:6 Pause for a moment at the top, squeezing your biceps. | Step:7 Slowly lower the bar back to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
xBYcQHj,Cable Underhand Pulldown,3,cable,lats,"biceps, forearms",back,3,https://static.exercisedb.dev/media/xBYcQHj.gif,"Step:1 Adjust the cable machine so that the pulldown bar is at a height above your head. | Step:2 Sit down on the seat and grab the pulldown bar with an underhand grip, hands slightly wider than shoulder-width apart. | Step:3 Keep your back straight and lean back slightly. | Step:4 Pull the bar down towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the bottom of the movement, then slowly release the bar back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
9c6T1YX,Bridge - Mountain Climber (Cross Body),3,body weight,abs,"glutes, quadriceps, hamstrings, shoulders, triceps",waist,6,https://static.exercisedb.dev/media/9c6T1YX.gif,"Step:1 Start in a high plank position with your hands directly under your shoulders and your body in a straight line. | Step:2 Engage your core and lift your right foot off the ground, bringing your right knee towards your left elbow. | Step:3 Return your right foot to the starting position and repeat the movement with your left foot towards your right elbow. | Step:4 Continue alternating sides, moving at a controlled pace. | Step:5 Keep your hips level and avoid lifting your hips too high or sagging them too low. | Step:6 Maintain a steady breathing pattern throughout the exercise. | Step:7 Repeat for the desired number of repetitions.",7.5,3.5,3.0,6.0,2.5,9.0,0.0,2.0,8.5,0.0,Metabolic Training,3.4,6.7,2.8,2.8,3.9,6.5,6.0,7.0,7.0,6.0,4.1
WLvTAv5,Barbell Prone Incline Curl,3,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/WLvTAv5.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie face down on the bench with your chest and stomach resting against it. | Step:3 Hold a barbell with an underhand grip, shoulder-width apart. | Step:4 Extend your arms fully, allowing the barbell to hang down towards the floor. | Step:5 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:6 Continue to raise the barbell until your biceps are fully contracted and the bar is at shoulder level. | Step:7 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:8 Inhale and slowly begin to lower the barbell back to the starting position. | Step:9 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
EIeI8Vf,Barbell Bench Press,3,barbell,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/EIeI8Vf.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your back pressed against the bench. | Step:2 Grasp the barbell with an overhand grip slightly wider than shoulder-width apart. | Step:3 Lift the barbell off the rack and hold it directly above your chest with your arms fully extended. | Step:4 Lower the barbell slowly towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment when the barbell touches your chest. | Step:6 Push the barbell back up to the starting position by extending your arms. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
mr7pkqP,Jack Burpee,3,body weight,cardiovascular system,"quadriceps, hamstrings, calves, shoulders, triceps, core",cardio,7,https://static.exercisedb.dev/media/mr7pkqP.gif,"Step:1 Start in a standing position with your feet shoulder-width apart. | Step:2 Lower your body into a squat position, placing your hands on the ground in front of you. | Step:3 Kick your feet back, landing in a push-up position. | Step:4 Perform a push-up, lowering your chest to the ground and then pushing back up. | Step:5 Jump your feet forward, landing in a squat position. | Step:6 Jump up explosively, reaching your arms overhead. | Step:7 Land softly and immediately lower back into the squat position to begin the next repetition.",7.5,3.5,3.0,6.0,2.5,9.0,0.0,2.0,8.5,0.0,Metabolic Training,3.4,6.7,2.8,2.8,3.9,6.5,6.0,7.0,7.0,6.0,4.1
ETZfAbZ,Smith Decline Bench Press,3,smith machine,pectorals,"triceps, shoulders",chest,3,https://static.exercisedb.dev/media/ETZfAbZ.gif,"Step:1 Adjust the decline bench to the desired angle. | Step:2 Lie down on the bench with your feet secured under the foot pads. | Step:3 Grasp the barbell with an overhand grip slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your chest, keeping your elbows tucked in. | Step:5 Pause for a moment at the bottom, then push the barbell back up to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
eZyBC3j,Barbell Bent Over Row,3,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/eZyBC3j.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Bend forward at the hips while keeping your back straight and chest up. | Step:3 Grasp the barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:4 Pull the barbell towards your lower chest by retracting your shoulder blades and squeezing your back muscles. | Step:5 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
d9Xaxq6,Cable Russian Twists (On Stability Ball),3,cable,abs,"obliques, lower back",waist,3,https://static.exercisedb.dev/media/d9Xaxq6.gif,"Step:1 Sit on a stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Hold the cable handle with both hands and extend your arms straight out in front of you. | Step:3 Lean back slightly while keeping your back straight and your core engaged. | Step:4 Twist your torso to the right, bringing the cable handle towards your right hip. | Step:5 Pause for a moment, then twist your torso to the left, bringing the cable handle towards your left hip. | Step:6 Continue alternating twists for the desired number of repetitions.",0.0,8.5,7.5,0.0,10.0,6.0,0.0,8.5,0.0,9.0,Functional Training,5.6,4.2,7.3,7.3,5.2,5.0,7.0,7.0,7.0,6.0,5.4
HUEqZ1y,Barbell Side Split Squat V. 2,3,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/HUEqZ1y.gif,"Step:1 Stand with your feet wider than shoulder-width apart, toes pointing slightly outwards. | Step:2 Hold a barbell across your upper back, resting it on your shoulders. | Step:3 Take a big step to the side with your right foot, keeping your left foot planted. | Step:4 Bend your right knee and lower your body down into a squat position, keeping your chest up and your back straight. | Step:5 Push through your right heel to return to the starting position. | Step:6 Repeat on the other side, stepping out with your left foot. | Step:7 Continue alternating sides for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
HIgYKAB,Seated Wide Angle Pose Sequence,4,body weight,hamstrings,"quadriceps, calves",upper legs,3,https://static.exercisedb.dev/media/HIgYKAB.gif,"Step:1 Sit on the ground with your legs extended in a wide angle. | Step:2 Flex your feet and engage your quadriceps. | Step:3 Place your hands on the ground behind you for support. | Step:4 Keeping your back straight, lean forward from your hips. | Step:5 Continue leaning forward until you feel a stretch in your hamstrings. | Step:6 Hold this position for a few breaths. | Step:7 Slowly release the stretch and return to the starting position. | Step:8 Repeat for the desired number of repetitions.",0.0,3.5,3.0,0.0,2.5,0.0,0.0,2.0,0.0,0.0,Strength Training,1.7,0.9,1.9,1.9,1.6,5.5,6.0,6.0,7.0,6.0,1.4
yUdIGNs,Cable Rear Delt Row (Stirrups),3,cable,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/yUdIGNs.gif,"Step:1 Attach a stirrup handle to a low cable pulley and stand facing the machine. | Step:2 Grasp the handle with your left hand and take a step back with your right foot, positioning your body at a slight angle. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight and your core engaged. | Step:4 With your left arm extended and your palm facing down, pull the handle towards your chest by retracting your shoulder blade. | Step:5 Pause for a moment at the top of the movement, squeezing your shoulder blade. | Step:6 Slowly release the handle back to the starting position and repeat for the desired number of repetitions. | Step:7 Switch sides and repeat the exercise with your right arm.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
s7HX1BY,Barbell Wide Squat,3,barbell,quads,"glutes, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/s7HX1BY.gif,"Step:1 Stand with your feet wider than shoulder-width apart, toes pointing slightly outward. | Step:2 Hold the barbell across your upper back, resting it on your traps or rear delts. | Step:3 Engage your core and keep your chest up as you lower your body down into a squat, pushing your hips back and bending your knees. | Step:4 Lower until your thighs are parallel to the ground, or as low as you can comfortably go. | Step:5 Pause for a moment at the bottom, then push through your heels to return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
nIR4Rwl,Cable Seated Chest Press,3,cable,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/nIR4Rwl.gif,"Step:1 Adjust the seat height and cable handles to a comfortable position. | Step:2 Sit on the bench with your back straight and feet flat on the floor. | Step:3 Grasp the cable handles with an overhand grip at shoulder height. | Step:4 Push the handles forward and away from your body, extending your arms fully. | Step:5 Pause for a moment, then slowly bring the handles back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
5v7KYld,Smith Incline Bench Press,3,smith machine,pectorals,"shoulders, triceps",chest,3,https://static.exercisedb.dev/media/5v7KYld.gif,"Step:1 Adjust the bench to a 30-45 degree incline. | Step:2 Sit on the bench with your back flat against the pad and feet firmly on the ground. | Step:3 Grasp the barbell with an overhand grip slightly wider than shoulder-width apart. | Step:4 Unrack the barbell and lower it slowly towards your upper chest, keeping your elbows slightly tucked in. | Step:5 Pause for a moment at the bottom, then push the barbell back up to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
tBWXbIT,Cable Incline Fly,3,cable,pectorals,"deltoids, triceps",chest,3,https://static.exercisedb.dev/media/tBWXbIT.gif,"Step:1 Adjust the cable machine to a low position and attach the handles. | Step:2 Sit on an incline bench with your back against the pad and feet flat on the floor. | Step:3 Grasp the handles with an overhand grip and extend your arms straight out in front of you. | Step:4 Keeping a slight bend in your elbows, open your arms out to the sides in a controlled motion. | Step:5 Pause for a moment at the fully extended position, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
LHWF7us,Kettlebell Hang Clean,4,kettlebell,hamstrings,"glutes, quadriceps, calves",upper legs,4,https://static.exercisedb.dev/media/LHWF7us.gif,"Step:1 Stand with your feet shoulder-width apart, holding a kettlebell in front of your thighs. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Lower the kettlebell towards the ground, allowing it to swing between your legs. | Step:4 Quickly extend your hips and knees, using the momentum to swing the kettlebell up to shoulder height. | Step:5 As the kettlebell reaches shoulder height, rotate your wrists and catch the kettlebell in the rack position, with your elbow tucked in and the kettlebell resting on your forearm. | Step:6 Lower the kettlebell back down to the starting position between your legs, and repeat for the desired number of repetitions.",0.0,7.0,7.5,9.0,7.5,7.5,0.0,0.0,0.0,9.0,Power Training,3.4,3.9,8.0,8.0,4.3,4.5,5.0,6.0,7.0,6.0,5.1
aaxA3cm,Smith Reverse Grip Bent Over Row,3,smith machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/aaxA3cm.gif,"Step:1 Set up the smith machine with the bar at hip height. | Step:2 Stand facing the bar with your feet shoulder-width apart. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:5 Pull the bar towards your lower chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower the bar back down to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
Q4DSJPC,Smith One Arm Row,3,smith machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/Q4DSJPC.gif,"Step:1 Adjust the height of the smith machine bar to waist level. | Step:2 Stand facing the smith machine with your feet shoulder-width apart. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Grasp the bar with one hand using an overhand grip, with your palm facing down. | Step:5 Keep your elbow close to your body and pull the bar towards your waist, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly lower the bar back to the starting position. | Step:7 Repeat for the desired number of repetitions, then switch to the other arm.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
P5p0j8B,Cable Standing Cross-Over High Reverse Fly,3,cable,delts,"trapezius, rhomboids, rear deltoids",shoulders,4,https://static.exercisedb.dev/media/P5p0j8B.gif,"Step:1 Attach a D-handle to each side of a cable machine at shoulder height. | Step:2 Stand in the middle of the cable machine with your feet shoulder-width apart. | Step:3 Grasp the handles with an overhand grip and extend your arms out to the sides, palms facing forward. | Step:4 Keep a slight bend in your elbows and maintain a straight back throughout the exercise. | Step:5 Engage your shoulder muscles and squeeze your shoulder blades together as you pull the handles towards the front of your body. | Step:6 Pause for a moment at the peak of the movement, then slowly return to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
SpsOSXk,Cable Rear Pulldown,3,cable,lats,"biceps, rhomboids, rear deltoids",back,4,https://static.exercisedb.dev/media/SpsOSXk.gif,"Step:1 Adjust the cable machine so that the pulley is at the highest position. | Step:2 Sit facing the machine with your feet flat on the ground and your knees slightly bent. | Step:3 Grasp the cable attachment with an overhand grip, hands slightly wider than shoulder-width apart. | Step:4 Lean back slightly, keeping your back straight and your chest up. | Step:5 Pull the cable attachment down towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the bottom of the movement, then slowly release the cable back up to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
UfePqpx,Smith Deadlift,3,smith machine,glutes,"hamstrings, quadriceps, lower back",upper legs,4,https://static.exercisedb.dev/media/UfePqpx.gif,"Step:1 Set up the smith machine with the bar at hip height. | Step:2 Stand with your feet shoulder-width apart, toes pointing slightly outward. | Step:3 Bend at the hips and knees, keeping your back straight and chest up, and grip the bar with an overhand grip slightly wider than shoulder-width apart. | Step:4 Engage your core and lift the bar by extending your hips and knees, keeping the bar close to your body. | Step:5 Stand up straight, fully extending your hips and knees. | Step:6 Lower the bar back down by bending at the hips and knees, maintaining control and keeping your back straight. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
wt6rwjk,Dumbbell Palm Rotational Bent Over Row,4,dumbbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/wt6rwjk.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in each hand with an overhand grip. | Step:2 Bend forward at the hips, keeping your back straight and your knees slightly bent. | Step:3 Let your arms hang straight down, palms facing your body. | Step:4 Engage your core and pull the dumbbells up towards your chest, keeping your elbows close to your body. | Step:5 As you pull the dumbbells up, rotate your palms so they face away from your body. | Step:6 Squeeze your shoulder blades together at the top of the movement. | Step:7 Slowly lower the dumbbells back down to the starting position, rotating your palms back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.5,5.0,6.0,7.0,6.0,2.3
1PK5Uo3,Cable Incline Pushdown,3,cable,lats,"triceps, shoulders",back,3,https://static.exercisedb.dev/media/1PK5Uo3.gif,"Step:1 Attach a straight bar to a high pulley cable machine. | Step:2 Stand facing away from the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an overhand grip, hands slightly wider than shoulder-width apart. | Step:4 Lean forward slightly and keep your back straight. | Step:5 Pull the bar down towards your thighs by extending your elbows. | Step:6 Pause for a moment at the bottom, then slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,8.5,7.5,0.0,8.0,6.0,0.0,0.0,0.0,9.0,Strength Training,3.8,3.9,7.0,7.0,3.8,5.0,7.0,7.0,7.0,6.0,4.5
LIlE5Tn,Jump Squat,3,body weight,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/LIlE5Tn.gif,"Step:1 Stand with your feet shoulder-width apart. | Step:2 Lower your body into a squat position by bending your knees and pushing your hips back. | Step:3 Jump explosively off the ground, extending your hips, knees, and ankles. | Step:4 While in mid-air, quickly bring your arms forward for balance. | Step:5 Land softly on the balls of your feet and immediately go into the next repetition. | Step:6 Repeat for the desired number of repetitions.",7.5,10.0,10.0,9.0,10.0,7.5,0.0,2.0,8.5,9.0,Strength Training,6.7,8.5,9.6,9.6,7.5,6.5,6.0,7.0,7.0,6.0,7.9
