exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
VPPtusI,Inverted Row Bent Knees,3,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/VPPtusI.gif,"Step:1 Set up a bar at waist height and lie underneath it. | Step:2 Grab the bar with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Position your body so that your heels are on the ground and your body is straight. | Step:4 Pull your chest up towards the bar by squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower your body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
8d8qJQI,Barbell Reverse Grip Incline Bench Row,4,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/8d8qJQI.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Sit on the bench facing the backrest with your chest against it. | Step:3 Grab the barbell with a reverse grip (palms facing down) and hands slightly wider than shoulder-width apart. | Step:4 Keep your back straight and core engaged. | Step:5 Pull the barbell towards your upper abdomen, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement. | Step:7 Slowly lower the barbell back to the starting position. | Step:8 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,2.0,5.0,6.0,8.0,7.0,2.3
JGKowMS,Smith Narrow Row,2,smith machine,upper back,"biceps, rear deltoids",back,3,https://static.exercisedb.dev/media/JGKowMS.gif,"Step:1 Adjust the seat height and position yourself on the machine with your feet flat on the floor. | Step:2 Grasp the handles with an overhand grip, slightly narrower than shoulder-width apart. | Step:3 Keep your back straight and your chest up as you pull the handles towards your body, squeezing your shoulder blades together. | Step:4 Pause for a moment at the peak of the movement, then slowly release the handles back to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
Kzg30R7,Band Standing Crunch,2,band,abs,obliques,waist,2,https://static.exercisedb.dev/media/Kzg30R7.gif,"Step:1 Attach the band to a sturdy anchor point at waist height. | Step:2 Stand facing away from the anchor point with your feet shoulder-width apart. | Step:3 Hold the band with both hands and bring it up to your chest, keeping your elbows bent and close to your body. | Step:4 Engage your abs and slowly crunch forward, bringing your chest towards your knees. | Step:5 Pause for a moment at the top of the crunch, then slowly return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
8xUv4J7,Cable Seated Crunch,1,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/8xUv4J7.gif,"Step:1 Sit on a cable machine with your feet flat on the ground and your knees bent. | Step:2 Hold the cable handle with both hands and position it behind your head. | Step:3 Engage your abs and slowly curl your upper body forward, bringing your chest towards your knees. | Step:4 Pause for a moment at the top, then slowly return to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,6.0,5.0,4.0,4.0,2.3
daBmy1Y,Dumbbell Single Leg Deadlift With Stepbox Support,3,dumbbell,glutes,"hamstrings, lower back",upper legs,3,https://static.exercisedb.dev/media/daBmy1Y.gif,"Step:1 Stand with your feet hip-width apart, holding a dumbbell in your right hand. | Step:2 Place your left foot on a stepbox or elevated surface behind you. | Step:3 Keeping your back straight and core engaged, hinge forward at the hips, lowering the dumbbell towards the ground. | Step:4 As you lower the dumbbell, simultaneously lift your left leg behind you, maintaining a straight line from head to heel. | Step:5 Lower the dumbbell until you feel a stretch in your right hamstring, then return to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
d5bTEPV,Band Step-Up,3,band,glutes,"quadriceps, hamstrings, calves",upper legs,4,https://static.exercisedb.dev/media/d5bTEPV.gif,"Step:1 Place a band around your thighs, just above your knees. | Step:2 Stand facing a step or platform with your feet hip-width apart. | Step:3 Step up onto the platform with your right foot, pushing through your heel. | Step:4 Extend your left leg behind you, keeping it straight. | Step:5 Lower your left foot back down to the ground. | Step:6 Repeat with your left foot stepping up onto the platform. | Step:7 Continue alternating legs for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
dmgMp3n,Barbell Incline Row,3,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/dmgMp3n.gif,"Step:1 Set up an incline bench at a 45-degree angle. | Step:2 Lie face down on the bench with your chest against the pad and your feet flat on the ground. | Step:3 Grasp the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Keep your back straight and your core engaged. | Step:5 Pull the barbell towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
s8nrDXF,Weighted Crunch,1,weighted,abs,obliques,waist,2,https://static.exercisedb.dev/media/s8nrDXF.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Hold a weight plate or dumbbell on your chest. | Step:3 Engage your abs and lift your upper body off the ground, curling forward until your shoulder blades are off the ground. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.0,6.0,5.0,3.0,3.0,2.3
BMMolZ3,Tuck Crunch,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/BMMolZ3.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Place your hands behind your head with your elbows pointing outwards. | Step:3 Engaging your abs, lift your shoulder blades off the ground and bring your knees towards your chest, simultaneously curling your upper body towards your knees. | Step:4 Pause for a moment at the top, then slowly lower your shoulder blades and extend your legs back to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,8.5,6.0,5.0,3.0,3.0,2.3
G61cXLk,Cable Kneeling Rear Delt Row (With Rope) (Male),3,cable,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/G61cXLk.gif,"Step:1 Attach a rope handle to a low cable pulley and kneel down facing the machine. | Step:2 Grasp the rope with a neutral grip (palms facing each other) and extend your arms fully in front of you. | Step:3 Keeping your back straight and core engaged, pull the rope towards your body by retracting your shoulder blades. | Step:4 Squeeze your shoulder blades together at the end of the movement and hold for a brief pause. | Step:5 Slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
Wgaz7pm,Lever Seated Crunch,2,leverage machine,abs,obliques,waist,2,https://static.exercisedb.dev/media/Wgaz7pm.gif,"Step:1 Sit on the leverage machine with your back against the pad and your feet flat on the floor. | Step:2 Grasp the handles or place your hands on the side pads for support. | Step:3 Engage your abs and slowly lean back, allowing the pad to move with you. | Step:4 Once your upper body is at a 45-degree angle, contract your abs and crunch forward, bringing your chest towards your knees. | Step:5 Pause for a moment at the top, then slowly release and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,7.0,6.0,5.0,3.0,2.3
ZqNOWQ6,Lever Reverse Grip Vertical Row,3,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/ZqNOWQ6.gif,"Step:1 Adjust the seat height and footplate position to ensure proper alignment. | Step:2 Sit on the machine with your chest against the pad and your feet flat on the footplate. | Step:3 Grasp the handles with an underhand grip, palms facing up. | Step:4 Keep your back straight and engage your core. | Step:5 Pull the handles towards your chest, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top of the movement, then slowly release and extend your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
w2oRpuH,Lever Alternating Narrow Grip Seated Row,4,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/w2oRpuH.gif,"Step:1 Adjust the seat height and footplate position to ensure proper alignment. | Step:2 Sit on the machine with your back straight and feet flat on the footplate. | Step:3 Grasp the handles with a narrow grip, palms facing each other. | Step:4 Keep your chest up and shoulders back throughout the exercise. | Step:5 Pull one handle towards your torso while keeping the other handle stationary. | Step:6 Squeeze your shoulder blades together at the end of the movement. | Step:7 Slowly return the handle to the starting position and repeat with the other side. | Step:8 Continue alternating sides for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,3.0,5.0,6.0,7.0,6.0,2.3
C0MA9bC,Dumbbell One Arm Bent-Over Row,3,dumbbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/C0MA9bC.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in one hand with your palm facing your body. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight and your core engaged. | Step:3 Let the dumbbell hang straight down towards the floor, with your arm fully extended. | Step:4 Pull the dumbbell up towards your chest, keeping your elbow close to your body and squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
nCU1Ekp,Reverse Crunch,1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/nCU1Ekp.gif,"Step:1 Lie flat on your back with your arms extended along your sides. | Step:2 Bend your knees and lift your feet off the ground, bringing your thighs perpendicular to the floor. | Step:3 Contract your abs and curl your hips off the floor, bringing your knees towards your chest. | Step:4 Pause for a moment at the top, then slowly lower your hips back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,8.5,6.0,5.0,3.0,3.0,2.3
8K0w2yA,Assisted Hanging Knee Raise With Throw Down,1,assisted,abs,"hip flexors, lower back",waist,3,https://static.exercisedb.dev/media/8K0w2yA.gif,"Step:1 Hang from a pull-up bar with your arms fully extended and your palms facing away from you. | Step:2 Engage your core and lift your knees towards your chest, keeping your legs together. | Step:3 Once your knees are at chest level, explosively throw your legs down towards the ground, extending them fully. | Step:4 Allow your legs to swing back up and repeat the movement for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.0,6.0,5.0,3.0,3.0,2.3
UFGF6gk,Cable Rope Crossover Seated Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/UFGF6gk.gif,"Step:1 Sit on the rowing machine with your feet flat on the footrests and your knees slightly bent. | Step:2 Grasp the cable ropes with an overhand grip, palms facing each other. | Step:3 Lean back slightly, keeping your back straight and your core engaged. | Step:4 Pull the cable ropes towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the peak of the movement, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
c8oybX6,Cable Rope Elevated Seated Row,3,cable,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/c8oybX6.gif,"Step:1 Sit on the elevated seat facing the cable machine. | Step:2 Grab the cable rope handles with an overhand grip, palms facing each other. | Step:3 Keep your back straight and lean slightly back, maintaining a slight bend in your knees. | Step:4 Pull the cable towards your body by retracting your shoulder blades and squeezing your back muscles. | Step:5 Pause for a moment at the fully contracted position. | Step:6 Slowly release the tension and extend your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
UGhRD1A,Assisted Lying Leg Raise With Lateral Throw Down,2,assisted,abs,"hip flexors, obliques",waist,3,https://static.exercisedb.dev/media/UGhRD1A.gif,"Step:1 Lie flat on your back with your legs extended and your arms by your sides. | Step:2 Place your hands under your glutes for support. | Step:3 Engage your abs and lift your legs off the ground, keeping them straight. | Step:4 While keeping your legs together, lower them to one side until they are a few inches above the ground. | Step:5 Pause for a moment, then lift your legs back to the starting position. | Step:6 Repeat the movement to the other side. | Step:7 Continue alternating sides for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,7.0,6.0,5.0,3.0,2.3
b9kqlBy,Kettlebell Alternating Renegade Row,2,kettlebell,upper back,"core, shoulders",back,3,https://static.exercisedb.dev/media/b9kqlBy.gif,"Step:1 Start in a high plank position with your hands gripping the kettlebells and your feet hip-width apart. | Step:2 Engage your core and keep your body in a straight line from head to heels. | Step:3 Pull one kettlebell up towards your chest, keeping your elbow close to your body. | Step:4 Lower the kettlebell back down to the starting position and repeat with the other arm. | Step:5 Continue alternating arms for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
tc5dYrf,Band Standing Rear Delt Row,3,band,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/tc5dYrf.gif,"Step:1 Stand with your feet shoulder-width apart and place the band under your feet. | Step:2 Hold the band handles with your palms facing each other and your arms extended in front of you. | Step:3 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:4 Pull the band towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly release the tension and return to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
oROuvrX,Lever Unilateral Row,2,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/oROuvrX.gif,"Step:1 Adjust the seat height and position yourself facing the machine. | Step:2 Grasp the handles with an overhand grip and keep your back straight. | Step:3 Pull the handles towards your body, squeezing your shoulder blades together. | Step:4 Pause for a moment at the peak of the movement, then slowly release and extend your arms back to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,7.0,6.0,5.0,3.0,2.3
4cWjYEN,Narrow Push-Up On Exercise Ball,2,stability ball,triceps,"chest, shoulders",upper arms,3,https://static.exercisedb.dev/media/4cWjYEN.gif,"Step:1 Place the stability ball on the ground and position yourself in a push-up position with your hands on the ball, slightly narrower than shoulder-width apart. | Step:2 Engage your core and keep your body in a straight line from head to toe. | Step:3 Lower your chest towards the ball by bending your elbows, keeping them close to your body. | Step:4 Pause for a moment at the bottom, then push yourself back up to the starting position by straightening your arms. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,7.0,6.0,5.0,3.0,2.3
FVM1AUZ,Lever T-Bar Reverse Grip Row,3,leverage machine,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/FVM1AUZ.gif,"Step:1 Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the floor. | Step:2 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Keep your back straight and engage your core. | Step:4 Pull the handles towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top of the movement, then slowly release and extend your arms back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
kjJ3VoQ,Crunch (Hands Overhead),1,body weight,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/kjJ3VoQ.gif,"Step:1 Lie flat on your back with your knees bent and feet flat on the ground. | Step:2 Extend your arms straight above your head. | Step:3 Engaging your abs, lift your upper body off the ground, curling forward towards your knees. | Step:4 Pause for a moment at the top, then slowly lower your upper body back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,8.5,6.0,5.0,3.0,3.0,2.3
MCUhf1F,Crunch (On Stability Ball),2,stability ball,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/MCUhf1F.gif,"Step:1 Sit on the stability ball with your feet flat on the ground and your knees bent at a 90-degree angle. | Step:2 Lie back on the ball until your lower back is supported and your upper body is parallel to the floor. | Step:3 Place your hands behind your head or across your chest. | Step:4 Engage your abs and lift your upper body towards your knees, curling your torso forward. | Step:5 Pause for a moment at the top of the movement, then slowly lower your upper body back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,7.0,6.0,5.0,3.0,2.3
R5swFnc,Cambered Bar Lying Row,2,barbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/R5swFnc.gif,"Step:1 Set up a barbell on the floor and lie face down on a bench with your chest just off the edge. | Step:2 Reach down and grab the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:3 With your legs straight and feet on the ground, lift the barbell off the floor by extending your arms. | Step:4 Pull the barbell towards your chest, squeezing your shoulder blades together. | Step:5 Lower the barbell back down to the starting position and repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
nFUwqG6,Smith Rear Delt Row,2,smith machine,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/nFUwqG6.gif,"Step:1 Adjust the seat height and position yourself on the machine with your chest against the pad and your feet flat on the ground. | Step:2 Grasp the handles with an overhand grip, slightly wider than shoulder-width apart. | Step:3 Keep your back straight and your core engaged as you pull the handles towards your chest, squeezing your shoulder blades together. | Step:4 Pause for a moment at the top of the movement, then slowly release the handles back to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,7.0,6.0,6.0,4.0,2.3
0mB6wHO,Runners Stretch,2,body weight,hamstrings,"calves, quadriceps",upper legs,3,https://static.exercisedb.dev/media/0mB6wHO.gif,"Step:1 Stand with your feet hip-width apart. | Step:2 Take a step forward with your right foot, keeping your left foot planted. | Step:3 Bend your right knee and lower your body down, keeping your left leg straight. | Step:4 Place your hands on your right thigh for support. | Step:5 Hold the stretch for 20-30 seconds, then switch sides and repeat.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.5,7.0,6.0,5.0,3.0,2.3
eXFXCY0,Lever Seated Crunch V. 2,2,leverage machine,abs,"obliques, hip flexors",waist,3,https://static.exercisedb.dev/media/eXFXCY0.gif,"Step:1 Sit on the leverage machine with your back against the pad and your feet secured under the footpads. | Step:2 Place your hands on the handles or the sides of the seat for support. | Step:3 Engage your abs and slowly crunch forward, bringing your chest towards your knees. | Step:4 Pause for a moment at the top of the movement, squeezing your abs. | Step:5 Slowly return to the starting position, allowing your back to round slightly. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.0,7.0,6.0,5.0,3.0,2.3
PQ2AtC3,Lever Seated Leg Raise Crunch,1,leverage machine,abs,hip flexors,waist,2,https://static.exercisedb.dev/media/PQ2AtC3.gif,"Step:1 Sit on the leverage machine with your back against the backrest and your feet on the footrests. | Step:2 Grasp the handles or sidebars for stability. | Step:3 Engage your abs and slowly raise your legs up towards your chest, curling your torso forward at the same time. | Step:4 Pause for a moment at the top, then slowly lower your legs and torso back to the starting position. | Step:5 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,7.0,6.0,5.0,3.0,3.0,2.3
BJ0Hz5L,Dumbbell Bent Over Row,3,dumbbell,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/BJ0Hz5L.gif,"Step:1 Stand with your feet shoulder-width apart, knees slightly bent, and hold a dumbbell in each hand with your palms facing your body. | Step:2 Bend forward at the hips, keeping your back straight and your core engaged. | Step:3 Let your arms hang straight down towards the floor, with your elbows slightly bent. | Step:4 Pull the dumbbells up towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
S9zHIvU,Barbell Rear Delt Row,3,barbell,delts,"trapezius, rhomboids, biceps",shoulders,4,https://static.exercisedb.dev/media/S9zHIvU.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Hold a barbell with an overhand grip, hands slightly wider than shoulder-width apart. | Step:3 Bend forward at the hips, keeping your back straight and chest up. | Step:4 Pull the barbell towards your chest, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top, then slowly lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,4.0,6.0,7.0,7.0,6.0,2.3
wd4ds3s,Bodyweight Standing Row,3,body weight,upper back,"biceps, shoulders",back,3,https://static.exercisedb.dev/media/wd4ds3s.gif,"Step:1 Stand with your feet shoulder-width apart and knees slightly bent. | Step:2 Grasp a bar or handles with an overhand grip, palms facing down. | Step:3 Keep your back straight and core engaged. | Step:4 Pull the bar or handles towards your body, squeezing your shoulder blades together. | Step:5 Pause for a moment at the top of the movement. | Step:6 Slowly release and extend your arms back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
bZGHsAZ,Inverted Row,3,body weight,upper back,"biceps, forearms",back,3,https://static.exercisedb.dev/media/bZGHsAZ.gif,"Step:1 Set up a bar at waist height or use a suspension trainer. | Step:2 Stand facing the bar or suspension trainer, with your feet shoulder-width apart. | Step:3 Grab the bar or handles with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Lean back, keeping your body straight and your heels on the ground. | Step:5 Pull your chest towards the bar or handles, squeezing your shoulder blades together. | Step:6 Pause for a moment at the top, then slowly lower yourself back to the starting position. | Step:7 Repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
j9Q5crt,Walking On Stepmill,3,stepmill machine,cardiovascular system,"quadriceps, hamstrings, glutes, calves",cardio,5,https://static.exercisedb.dev/media/j9Q5crt.gif,"Step:1 Adjust the stepmill machine to a comfortable level. | Step:2 Step onto the machine and place your hands on the handrails for support. | Step:3 Start walking by placing one foot on a step and then the other, alternating between legs. | Step:4 Maintain an upright posture and engage your core muscles. | Step:5 Continue walking for the desired duration or distance. | Step:6 Gradually increase the intensity or speed as you become more comfortable with the exercise. | Step:7 Remember to cool down and stretch after completing the exercise.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
PsVS1QP,Medicine Ball Catch And Overhead Throw,3,medicine ball,lats,"shoulders, core",back,3,https://static.exercisedb.dev/media/PsVS1QP.gif,"Step:1 Stand with your feet shoulder-width apart, holding a medicine ball in both hands at chest level. | Step:2 Bend your knees slightly and engage your core. | Step:3 Lower your body into a squat position, keeping your back straight and chest up. | Step:4 Explosively extend your hips and legs, while simultaneously throwing the medicine ball overhead. | Step:5 Release the ball at the top of the movement and catch it on the way down. | Step:6 Lower your body back into the squat position and repeat for the desired number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,5.0,6.0,7.0,6.0,5.0,2.3
PrQbjvB,Push To Run,3,body weight,cardiovascular system,"quadriceps, hamstrings, calves",cardio,4,https://static.exercisedb.dev/media/PrQbjvB.gif,"Step:1 Start in a push-up position with your hands shoulder-width apart and your body in a straight line. | Step:2 Lower your chest towards the ground by bending your elbows, keeping your body straight. | Step:3 Push through your hands to extend your arms and return to the starting position. | Step:4 Quickly bring one knee towards your chest, then quickly switch and bring the other knee towards your chest. | Step:5 Continue alternating knees as fast as you can while maintaining good form. | Step:6 Continue for the desired duration or number of repetitions.",9.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,8.0,0.0,Cardiovascular Training,2.1,5.9,0.0,0.0,2.1,6.5,6.0,7.0,6.0,5.0,2.3
