exercise_id,name,complexity_level,primary_equipment,target_muscles,secondary_muscles,body_parts,total_muscle_groups,gif_url,instructions,cardiovascular_endurance_score,muscular_strength_score,muscular_hypertrophy_score,power_development_score,functional_movement_score,calorie_expenditure_score,flexibility_mobility_score,balance_coordination_score,metabolic_conditioning_score,progressive_overload_score,primary_training_category,maintain_weight_compatibility,lose_weight_compatibility,gain_weight_compatibility,build_muscle_compatibility,improve_fitness_compatibility,sedentary_suitability,lightly_active_suitability,moderately_active_suitability,very_active_suitability,extremely_active_suitability,overall_quality_score
wu5LXwz,Olympic Barbell Triceps Extension,1,olympic barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/wu5LXwz.gif,"Step:1 Start by standing with your feet shoulder-width apart and holding the barbell with an overhand grip. | Step:2 Raise the barbell above your head, fully extending your arms. | Step:3 Keeping your upper arms close to your head, slowly lower the barbell behind your head by bending your elbows. | Step:4 Pause for a moment, then extend your arms back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.0,7.0,5.0,3.0,3.0,2.9
JWjujiY,Dumbbell One Arm Prone Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/JWjujiY.gif,"Step:1 Lie face down on a flat bench with a dumbbell in one hand, palm facing down. | Step:2 Extend your arm fully, letting it hang straight down towards the floor. | Step:3 Keeping your upper arm stationary, curl the dumbbell up towards your shoulder by contracting your biceps. | Step:4 Pause for a moment at the top, then slowly lower the dumbbell back down to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
bndCa3Q,Barbell Pin Presses,4,barbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/bndCa3Q.gif,"Step:1 Set up a barbell on a power rack at chest height. | Step:2 Stand facing the barbell and position yourself underneath it, with your feet shoulder-width apart. | Step:3 Grip the barbell with an overhand grip, slightly wider than shoulder-width apart. | Step:4 Lift the barbell off the rack and hold it directly above your chest, with your arms fully extended. | Step:5 Lower the barbell down towards your chest, keeping your elbows tucked in close to your body. | Step:6 Pause for a moment when the barbell touches your chest. | Step:7 Push the barbell back up to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,3.0,6.0,6.0,8.0,7.0,2.9
2IxROQ1,Cable Overhead Triceps Extension (Rope Attachment),2,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/2IxROQ1.gif,"Step:1 Attach a rope to a cable machine at a high position. | Step:2 Stand facing away from the machine with your feet shoulder-width apart. | Step:3 Grasp the rope with both hands, palms facing each other, and bring your hands above your head. | Step:4 Keep your upper arms close to your head and your elbows pointing forward. | Step:5 Slowly lower the rope behind your head by bending your elbows. | Step:6 Pause for a moment, then extend your arms back up to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
SYJ4Bkt,Barbell Lying Preacher Curl,2,barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/SYJ4Bkt.gif,"Step:1 Sit on a preacher bench with your chest against the pad and your arms extended over the edge, holding a barbell with an underhand grip. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the bar until your biceps are fully contracted and the bar is at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the barbell back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
wOLmCXc,Dumbbell Tricep Kickback With Stork Stance,3,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/wOLmCXc.gif,"Step:1 Stand with your feet shoulder-width apart and hold a dumbbell in your right hand. | Step:2 Bend your knees slightly and hinge forward at the hips, keeping your back straight. | Step:3 Bring your right elbow up to your side, keeping it bent at a 90-degree angle. | Step:4 Extend your right arm straight back, squeezing your triceps. | Step:5 Pause for a moment, then slowly lower the dumbbell back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch sides.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
Zg3XY7P,Lever Seated Leg Curl,2,leverage machine,hamstrings,calves,upper legs,2,https://static.exercisedb.dev/media/Zg3XY7P.gif,"Step:1 Adjust the machine to fit your body and sit on it with your back against the backrest. | Step:2 Place your lower legs under the padded lever, just above your ankles. | Step:3 Grasp the handles on the sides of the machine for support. | Step:4 Keeping your upper legs stationary, exhale and curl your legs up as far as possible. | Step:5 Hold the contracted position for a brief pause as you squeeze your hamstrings. | Step:6 Inhale and slowly lower the lever back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
Eg98Ft9,Cable Shrug,1,cable,traps,shoulders,back,2,https://static.exercisedb.dev/media/Eg98Ft9.gif,"Step:1 Stand facing the cable machine with your feet shoulder-width apart. | Step:2 Grasp the cable handles with an overhand grip and let your arms hang down in front of you. | Step:3 Keeping your arms straight, shrug your shoulders up towards your ears. | Step:4 Hold the contraction for a moment, then slowly lower your shoulders back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
2IHEa2T,Barbell Floor Calf Raise,2,barbell,calves,hamstrings,lower legs,2,https://static.exercisedb.dev/media/2IHEa2T.gif,"Step:1 Place a barbell on the floor in front of you. | Step:2 Stand with the balls of your feet on the edge of the barbell, with your heels hanging off. | Step:3 Hold onto a stable object for balance if needed. | Step:4 Raise your heels as high as possible, using your calves to lift your body. | Step:5 Pause for a moment at the top, then slowly lower your heels back down to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,8.0,6.0,6.0,4.0,2.9
L2V5Nan,Dumbbell Lying Extension (Across Face),1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/L2V5Nan.gif,"Step:1 Lie flat on a bench with your feet flat on the ground and your head at the end of the bench. | Step:2 Hold a dumbbell with both hands and extend your arms straight up above your chest, palms facing each other. | Step:3 Keeping your upper arms stationary, slowly lower the dumbbell in an arc behind your head until your forearms are parallel to the ground. | Step:4 Pause for a moment, then contract your triceps to bring the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
LCtQPn8,Dumbbell Incline Inner Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/LCtQPn8.gif,"Step:1 Sit on an incline bench with a dumbbell in each hand, palms facing each other. | Step:2 Rest your upper arms on the bench, allowing your elbows to hang down and your palms to face forward. | Step:3 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:4 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
VdLZ3nB,Dumbbell One Arm Reverse Spider Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/VdLZ3nB.gif,"Step:1 Stand up straight with a dumbbell in one hand, palm facing down and arm fully extended. | Step:2 Keeping your upper arm stationary, curl the dumbbell towards your shoulder by flexing your elbow. | Step:3 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:4 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
QTXKWPh,Cable Pulldown Bicep Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/QTXKWPh.gif,"Step:1 Attach a straight bar to the cable machine at the highest setting. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary. | Step:5 Exhale and slowly curl the bar down towards your thighs, keeping your wrists straight. | Step:6 Pause for a moment at the bottom of the movement, squeezing your biceps. | Step:7 Inhale and slowly return the bar to the starting position, fully extending your arms. | Step:8 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
wPypxFY,Cable Side Bend,3,cable,abs,obliques,waist,2,https://static.exercisedb.dev/media/wPypxFY.gif,"Step:1 Stand with your feet shoulder-width apart and grasp the cable handle with one hand. | Step:2 Keep your back straight and your core engaged. | Step:3 Slowly bend sideways at the waist, lowering the cable handle towards your knee. | Step:4 Pause for a moment, then return to the starting position. | Step:5 Repeat on the other side. | Step:6 Alternate sides for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
kj3hy6W,Lever Reverse Grip Preacher Curl,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/kj3hy6W.gif,"Step:1 Adjust the seat height and position yourself on the leverage machine. | Step:2 Grasp the handles with an underhand grip, palms facing up. | Step:3 Rest your upper arms on the preacher pad, ensuring your elbows are fully extended. | Step:4 Keeping your upper arms stationary, exhale and curl the handles towards your shoulders. | Step:5 Pause for a moment at the top of the movement, squeezing your biceps. | Step:6 Inhale and slowly lower the handles back to the starting position, fully extending your elbows. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
ffQsyBj,Dumbbell One Arm Standing Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/ffQsyBj.gif,"Step:1 Stand up straight with a dumbbell in one hand, palm facing forward and arm fully extended. | Step:2 Keeping your upper arm stationary, exhale and curl the weight upward while contracting your biceps. | Step:3 Continue to raise the dumbbell until your biceps are fully contracted and the dumbbell is at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly lower the dumbbell back to the starting position. | Step:6 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
ZXnjcOQ,Cable One Arm Reverse Preacher Curl,3,cable,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/ZXnjcOQ.gif,"Step:1 Adjust the cable machine so that the pulley is at the lowest position. | Step:2 Stand facing the cable machine with your feet shoulder-width apart. | Step:3 Grasp the cable handle with an underhand grip and position your upper arm against the preacher bench pad. | Step:4 Keep your back straight and your core engaged throughout the exercise. | Step:5 Slowly curl your forearm towards your bicep, keeping your upper arm stationary against the pad. | Step:6 Pause for a moment at the top of the movement, squeezing your bicep. | Step:7 Slowly lower the cable handle back to the starting position. | Step:8 Repeat for the desired number of repetitions. | Step:9 Switch arms and repeat the exercise.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
VjYliFZ,Cable Reverse-Grip Pushdown,3,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/VjYliFZ.gif,"Step:1 Attach a straight bar to a high pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart. | Step:3 Grasp the bar with an underhand grip, palms facing up, and your hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary throughout the exercise. | Step:5 Using your triceps, push the bar down until your arms are fully extended and your triceps are contracted. | Step:6 Pause for a moment, then slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
XFc3vpY,Resistance Band Seated Biceps Curl,2,resistance band,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/XFc3vpY.gif,"Step:1 Sit on a chair or bench with your back straight and feet flat on the ground. | Step:2 Hold the resistance band with an underhand grip, palms facing up, and arms extended down by your sides. | Step:3 Keeping your upper arms stationary, exhale and curl the resistance band up towards your shoulders. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Inhale and slowly lower the resistance band back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
xiA6lRr,Dumbbell Seated Bicep Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/xiA6lRr.gif,"Step:1 Sit on a bench with your feet flat on the ground and hold a dumbbell in each hand, palms facing up. | Step:2 Keep your back straight and your elbows close to your torso. | Step:3 Exhale and curl the dumbbells up towards your shoulders, contracting your biceps. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
JhYSVwT,Dumbbell Seated Bench Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/JhYSVwT.gif,"Step:1 Sit on a bench with your back straight and feet flat on the ground. | Step:2 Hold a dumbbell with both hands and extend your arms straight up above your head. | Step:3 Slowly lower the dumbbell behind your head, keeping your elbows close to your ears. | Step:4 Pause for a moment, then raise the dumbbell back up to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
i11JWU7,Cable Standing Reverse Grip One Arm Overhead Tricep Extension,1,cable,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/i11JWU7.gif,"Step:1 Stand facing away from the cable machine with your feet shoulder-width apart. | Step:2 Hold the cable handle with an underhand grip and extend your arm overhead, keeping your elbow close to your head. | Step:3 Keep your upper arm stationary and slowly lower the cable handle behind your head by bending your elbow. | Step:4 Pause for a moment at the bottom, then extend your arm back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,7.0,5.0,4.0,4.0,2.9
3s4NnTh,Dumbbell Standing Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/3s4NnTh.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing forward and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
6sMAmNv,Dumbbell Reverse Spider Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/6sMAmNv.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing your body and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
BIb1tGo,Dumbbell Standing One Arm Curl (Over Incline Bench),1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/BIb1tGo.gif,"Step:1 Stand with your feet shoulder-width apart, holding a dumbbell in one hand with your palm facing forward. | Step:2 Place your other hand on an incline bench for support. | Step:3 Keeping your upper arm stationary, exhale and curl the dumbbell towards your shoulder by contracting your biceps. | Step:4 Pause for a moment at the top, then inhale and slowly lower the dumbbell back to the starting position. | Step:5 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
OAguZoG,Lever Hammer Grip Preacher Curl,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/OAguZoG.gif,"Step:1 Adjust the seat height and position yourself on the leverage machine. | Step:2 Place your upper arms on the preacher pad, ensuring your chest is pressed against it. | Step:3 Grasp the handles with a hammer grip (palms facing each other). | Step:4 Keeping your upper arms stationary, exhale and curl the handles towards your shoulders. | Step:5 Pause for a moment at the top, squeezing your biceps. | Step:6 Inhale and slowly lower the handles back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
7B4F5nZ,Lever Calf Press,3,leverage machine,calves,hamstrings,lower legs,2,https://static.exercisedb.dev/media/7B4F5nZ.gif,"Step:1 Adjust the seat of the leverage machine so that your shoulders are aligned with the lever pad. | Step:2 Place your toes on the lever pad, with your heels hanging off the edge. | Step:3 Grasp the handles or side supports for stability. | Step:4 Push the lever pad down by extending your ankles, contracting your calf muscles. | Step:5 Pause for a moment at the bottom of the movement. | Step:6 Slowly return to the starting position by allowing your heels to rise back up. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,6.0,7.0,7.0,6.0,5.0,2.9
CfKsRbG,Dumbbell Alternate Biceps Curl (With Arm Blaster),3,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/CfKsRbG.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a dumbbell in each hand, palms facing forward. | Step:2 Place the arm blaster on your upper arms, ensuring a secure fit. | Step:3 Keeping your upper arms stationary, exhale and curl one dumbbell up towards your shoulder while contracting your biceps. | Step:4 Continue to raise the dumbbell until your biceps are fully contracted and the dumbbell is at shoulder level. | Step:5 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:6 Inhale and slowly lower the dumbbell back to the starting position. | Step:7 Repeat the movement with the opposite arm. | Step:8 Continue alternating arms for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.5,7.0,7.0,6.0,5.0,2.9
3ZflifB,Cable Pushdown,3,cable,triceps,forearms,upper arms,2,https://static.exercisedb.dev/media/3ZflifB.gif,"Step:1 Attach a straight bar to a high pulley cable machine. | Step:2 Stand facing the machine with your feet shoulder-width apart and a slight bend in your knees. | Step:3 Grasp the bar with an overhand grip, hands shoulder-width apart. | Step:4 Keep your elbows close to your sides and your upper arms stationary. | Step:5 Exhale and push the bar down until your elbows are fully extended. | Step:6 Pause for a moment, then inhale and slowly return the bar to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,5.0,7.0,7.0,7.0,6.0,2.9
b6hQYMb,Lever Preacher Curl,2,leverage machine,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/b6hQYMb.gif,"Step:1 Adjust the seat height and position yourself on the leverage machine. | Step:2 Place your upper arms on the pad and grip the handles with an underhand grip. | Step:3 Keep your back straight and your elbows positioned on the pad. | Step:4 Exhale and curl your forearms towards your upper arms, contracting your biceps. | Step:5 Pause for a moment at the top of the movement, squeezing your biceps. | Step:6 Inhale and slowly lower the handles back to the starting position. | Step:7 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
nFc4FyV,Dumbbell Biceps Curl Reverse,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/nFc4FyV.gif,"Step:1 Stand up straight with a dumbbell in each hand, palms facing down and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
U7D9Fx3,Dumbbell Incline Two Arm Extension,1,dumbbell,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/U7D9Fx3.gif,"Step:1 Sit on an incline bench with a dumbbell in each hand, resting on your thighs. | Step:2 Slowly lie back on the bench, keeping the dumbbells close to your chest. | Step:3 Once you are fully lying down, extend your arms straight up towards the ceiling, keeping your elbows slightly bent. | Step:4 Pause for a moment at the top, then slowly lower the dumbbells back down to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
J74XlNf,Dumbbell Alternating Seated Bicep Curl On Exercise Ball,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/J74XlNf.gif,"Step:1 Sit on an exercise ball with your feet flat on the ground and your back straight. | Step:2 Hold a dumbbell in each hand with your palms facing forward and your arms fully extended. | Step:3 Keeping your upper arms stationary, exhale and curl one dumbbell while rotating your forearm until your palm is facing your shoulder. | Step:4 Inhale and slowly lower the dumbbell back to the starting position. | Step:5 Repeat the curl with the other arm. | Step:6 Continue alternating curls for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
hacCyUv,Ez Barbell Close Grip Preacher Curl,2,ez barbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/hacCyUv.gif,"Step:1 Sit on a preacher curl bench and place your upper arms on the pad, gripping the ez barbell with an underhand grip. | Step:2 Rest your triceps on the pad and fully extend your arms, keeping your back straight. | Step:3 Slowly curl the barbell towards your shoulders, contracting your biceps. | Step:4 Pause for a moment at the top, squeezing your biceps. | Step:5 Lower the barbell back to the starting position, fully extending your arms. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,7.0,8.0,6.0,5.0,3.0,2.9
F3xgbjF,Dumbbell Incline Biceps Curl,2,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/F3xgbjF.gif,"Step:1 Sit on an incline bench with a dumbbell in each hand, palms facing forward, and arms fully extended. | Step:2 Keeping your upper arms stationary, exhale and curl the weights while contracting your biceps. | Step:3 Continue to raise the dumbbells until your biceps are fully contracted and the dumbbells are at shoulder level. | Step:4 Hold the contracted position for a brief pause as you squeeze your biceps. | Step:5 Inhale and slowly begin to lower the dumbbells back to the starting position. | Step:6 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
IvV6C9M,Dumbbell Over Bench One Arm Neutral Wrist Curl,1,dumbbell,biceps,forearms,upper arms,2,https://static.exercisedb.dev/media/IvV6C9M.gif,"Step:1 Sit on a bench with a dumbbell in one hand and your arm extended over the bench, palm facing up. | Step:2 Keep your upper arm stationary and curl the dumbbell towards your shoulder, keeping your wrist in a neutral position. | Step:3 Pause for a moment at the top, then slowly lower the dumbbell back to the starting position. | Step:4 Repeat for the desired number of repetitions, then switch arms.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
obe5LMq,Band Side Triceps Extension,1,band,triceps,shoulders,upper arms,2,https://static.exercisedb.dev/media/obe5LMq.gif,"Step:1 Stand with your feet shoulder-width apart and hold the band with both hands, palms facing down. | Step:2 Extend your arms straight out to the sides, keeping them parallel to the ground. | Step:3 Slowly bend your elbows and bring your hands towards your shoulders, keeping your upper arms still. | Step:4 Pause for a moment, then slowly extend your arms back out to the starting position. | Step:5 Repeat for the desired number of repetitions.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,9.5,7.0,5.0,3.0,3.0,2.9
IpONWYv,Dumbbell Side Bend,2,dumbbell,abs,obliques,waist,2,https://static.exercisedb.dev/media/IpONWYv.gif,"Step:1 Stand up straight with your feet shoulder-width apart and hold a dumbbell in one hand, letting it hang down by your side. | Step:2 Keeping your back straight and your core engaged, slowly bend sideways at the waist towards the opposite side of the dumbbell, lowering the weight as far as you comfortably can. | Step:3 Pause for a moment, then slowly return to the starting position. | Step:4 Repeat for the desired number of repetitions, then switch sides and repeat.",0.0,6.5,8.5,0.0,0.0,4.0,0.0,0.0,0.0,7.5,Hypertrophy Training,1.5,1.9,5.2,5.2,1.5,8.5,8.0,6.0,5.0,3.0,2.9
