Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Fried Summer Squash, Yellow Or Green",quick_carbs,216.0,3.76,21.5,12.88,1.2,1.53,317.0,2,6,6,3,2,0,"breakfast, pre_workout",100g,7.790000000000001,2.3,0.02,Fried vegetables,vegetables,6.96,39.81,53.67,1.8,11.0,14
"Beef And Potatoes, No Sauce",balanced_foods,133.0,7.92,14.52,4.93,1.3,0.65,305.0,4,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.779,6.93,0.06,Meat mixed dishes,other,23.82,43.67,33.36,1.15,20.0,12
Ham And Rice With Mushroom Sauce,quick_carbs,136.0,5.37,16.28,5.19,0.4,0.62,580.0,4,3,7,0,0,3,"breakfast, pre_workout, snack",100g,7.772,4.24,0.04,Meat mixed dishes,other,15.79,47.88,34.35,1.16,10.0,14
"Milk Shake, Bottled, Flavors Other Than Chocolate",quick_carbs,148.0,3.37,19.59,6.52,0.9,13.63,81.0,5,4,6,0,0,3,"breakfast, pre_workout",100g,7.766999999999999,2.89,0.02,Milk shakes and other dairy drinks,dairy_proteins,9.11,52.95,39.65,3.96,23.0,15
"Milk Shake, Fast Food, Flavors Other Than Chocolate",quick_carbs,148.0,3.37,19.59,6.52,0.9,13.63,81.0,5,4,6,0,0,3,"breakfast, pre_workout",100g,7.766999999999999,2.89,0.02,Milk shakes and other dairy drinks,dairy_proteins,9.11,52.95,39.65,3.96,23.0,15
Beef Curry With Rice,quick_carbs,119.0,5.61,15.12,4.05,1.0,1.56,314.0,4,2,7,0,0,3,"breakfast, pre_workout, snack",100g,7.765000000000001,5.55,0.05,Meat mixed dishes,other,18.86,50.82,30.63,1.11,12.0,13
"Pasta With Tomato-Based Sauce And Seafood, Ready-To-Heat",quick_carbs,127.0,5.45,19.0,2.98,1.6,2.39,344.0,4,2,7,0,0,3,"breakfast, pre_workout, snack",100g,7.765000000000001,5.55,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,17.17,59.84,21.12,0.42,14.0,13
"Potato, Scalloped, Ready-To-Heat",balanced_foods,178.0,6.8,13.31,10.98,0.7,2.18,400.0,2,5,7,1,2,0,"pre_workout, lunch, dinner, snack",100g,7.763,4.21,0.04,Mashed potatoes and white potato mixtures,other,15.28,29.91,55.52,5.73,29.0,14
"Potato Skins, With Cheese And Bacon",quick_carbs,215.0,7.64,15.52,13.68,1.4,1.02,488.0,2,5,7,1,2,0,"breakfast, pre_workout",100g,7.76,4.2,0.04,French fries and other fried white potatoes,energy_dense,14.21,28.87,57.27,4.83,23.0,14
"Tomatoes, Scalloped",vegetables,110.0,2.7,14.1,4.97,1.9,3.74,216.0,5,1,5,0,0,7,"pre_workout, lunch, dinner",150-200g,7.754,4.18,0.02,Vegetable dishes,other,9.82,51.27,40.66,2.46,12.0,11
Shrimp Toast,processed_foods,222.0,8.46,12.01,15.42,0.8,1.4,558.0,2,6,6,1,2,0,"lunch, dinner",100g,7.751000000000001,4.17,0.04,Seafood mixed dishes,lean_proteins,15.24,21.64,62.51,2.17,57.0,14
Egg Salad Sandwich On White,quick_carbs,260.0,9.98,17.07,16.62,0.8,2.45,402.0,0,8,6,1,2,0,"breakfast, pre_workout, lunch, dinner",100g,7.745000000000001,4.15,0.04,Egg/breakfast sandwiches,other,15.35,26.26,57.53,3.54,205.0,14
"Crackers, Sandwich, Cheese Filled (Ritz)",energy_dense,479.0,7.66,56.05,25.09,2.5,9.92,595.0,0,6,5,9,0,0,flexible,100g,7.736000000000001,2.12,0.02,"Crackers, excludes saltines",quick_carbs,6.4,46.81,47.14,5.27,1.0,11
"Spinach, Fresh, Cooked With Oil",vegetables,63.0,3.31,3.01,4.1,1.8,0.48,254.0,5,1,2,0,0,7,"lunch, dinner",150-200g,7.733,8.11,0.05,Spinach,vegetables,21.02,19.11,58.57,0.53,0.0,8
"Bread, Vegetable",quick_carbs,259.0,9.67,47.98,3.26,1.8,3.54,532.0,1,6,6,2,2,0,"breakfast, pre_workout, lunch, dinner",100g,7.729,4.43,0.04,Yeast breads,quick_carbs,14.93,74.1,11.33,1.09,4.0,13
"Bread, Onion, Toasted",quick_carbs,262.0,9.68,48.7,3.24,1.9,3.66,530.0,1,6,6,2,2,0,"breakfast, pre_workout, lunch, dinner",100g,7.726,4.42,0.04,Yeast breads,quick_carbs,14.78,74.35,11.13,1.09,4.0,13
"Roll With Meat And/Or Shrimp, Vegetables And Rice Paper, Not Fried",quick_carbs,112.0,5.65,17.23,2.65,1.9,3.91,395.0,4,2,6,0,0,3,"breakfast, pre_workout, snack",100g,7.722000000000001,6.74,0.05,"Egg rolls, dumplings, sushi",other,20.18,61.54,21.29,0.46,22.0,12
"Crackers, Sandwich, Peanut Butter Filled (Ritz)",energy_dense,482.0,7.5,57.14,25.0,2.5,10.0,575.0,0,6,5,9,0,0,flexible,100g,7.721,2.07,0.02,"Crackers, excludes saltines",quick_carbs,6.22,47.42,46.68,5.06,0.0,11
"Candy, Peanut Brittle",energy_dense,486.0,7.57,71.24,18.98,2.5,51.33,445.0,0,6,5,9,0,0,flexible,100g,7.721,2.07,0.02,Candy not containing chocolate,energy_dense,6.23,58.63,35.15,4.14,12.0,11
"Pizza, No Cheese, Thin Crust",quick_carbs,276.0,7.46,31.0,13.69,1.8,5.03,551.0,0,6,7,3,2,0,"breakfast, pre_workout",100g,7.708,3.36,0.03,Pizza,energy_dense,10.81,44.93,44.64,3.43,16.0,13
"Cream Cheese, Regular, Plain",healthy_fats,343.0,5.79,4.56,33.49,0.0,3.76,368.0,0,6,3,7,5,0,flexible,30-50g,7.707,1.69,0.02,"Cream cheese, sour cream, whipped cream",dairy_proteins,6.75,5.32,87.87,19.7,101.0,9
"Cookie, Chocolate, Made With Oatmeal And Coconut, No Bake",energy_dense,450.0,6.2,68.7,18.1,2.8,24.66,520.0,0,6,5,9,0,0,flexible,100g,7.699999999999999,2.0,0.01,Cookies and brownies,energy_dense,5.51,61.07,36.2,4.52,0.0,11
"Cookie, Oatmeal, With Chocolate And Peanut Butter, No Bake",energy_dense,450.0,6.2,68.7,18.1,2.8,24.66,520.0,0,6,5,9,0,0,flexible,100g,7.699999999999999,2.0,0.01,Cookies and brownies,energy_dense,5.51,61.07,36.2,4.52,0.0,11
"Potato, Mashed, Ready-To-Heat, With Cheese",balanced_foods,138.0,4.26,12.13,8.12,1.7,1.61,336.0,4,3,6,1,0,3,"pre_workout, lunch, dinner",100g,7.696000000000001,4.32,0.03,Mashed potatoes and white potato mixtures,other,12.35,35.16,52.96,4.41,22.0,13
Stewed Potatoes,balanced_foods,103.0,1.99,16.26,3.39,2.1,0.96,147.0,5,2,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.691000000000001,3.97,0.02,Mashed potatoes and white potato mixtures,other,7.73,63.15,29.62,0.44,0.0,14
"Pasta With Tomato-Based Sauce And Meat, Ready-To-Heat",quick_carbs,139.0,5.74,18.74,4.34,1.6,2.39,335.0,4,2,7,0,0,3,"breakfast, pre_workout, snack",100g,7.684000000000001,5.28,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,16.52,53.93,28.1,0.97,8.0,13
"Pie, Lemon Meringue",quick_carbs,294.0,4.53,43.69,11.34,1.1,26.43,179.0,1,7,6,3,2,0,"breakfast, pre_workout",100g,7.673,1.91,0.02,Cakes and pies,energy_dense,6.16,59.44,34.71,3.65,79.0,14
"Pizza, No Cheese, Thick Crust",quick_carbs,293.0,7.58,38.28,12.26,1.9,5.47,514.0,0,6,7,3,2,0,"breakfast, pre_workout",100g,7.672000000000001,3.24,0.03,Pizza,energy_dense,10.35,52.26,37.66,2.81,12.0,13
"Beef, Rice, And Vegetables Excluding Carrots, Broccoli, And/Or Dark-Green Leafy; Tomato-Based Sauce",quick_carbs,132.0,5.91,16.08,4.99,1.0,1.4,302.0,4,2,7,0,0,3,"breakfast, pre_workout, snack",100g,7.669,5.23,0.04,Meat mixed dishes,other,17.91,48.73,34.02,0.98,12.0,13
"Ravioli, Cheese-Filled, With Meat Sauce",processed_foods,137.0,6.37,14.31,6.14,0.8,1.38,598.0,4,2,7,0,0,3,"pre_workout, snack",100g,7.669,5.23,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,18.6,41.78,40.34,2.51,60.0,13
"Rice, Wild, 100%, Cooked, Fat Added",quick_carbs,122.0,3.86,20.63,3.08,1.7,0.71,231.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.668000000000001,4.56,0.03,Rice,other,12.66,67.64,22.72,0.42,0.0,12
"Rice, Wild, 100%, Cooked, As To Fat",quick_carbs,122.0,3.86,20.63,3.08,1.7,0.71,231.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.668000000000001,4.56,0.03,Rice,other,12.66,67.64,22.72,0.42,0.0,12
"Macaroni Or Pasta Salad, Made With Light Italian Dressing",quick_carbs,116.0,3.68,20.61,2.0,1.6,2.19,216.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.665000000000001,4.55,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.69,71.07,15.52,0.33,0.0,12
"Gnocchi, Potato",quick_carbs,135.0,2.44,17.2,6.33,1.0,0.99,279.0,5,4,6,0,0,3,"breakfast, pre_workout",100g,7.664999999999999,2.55,0.02,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,7.23,50.96,42.2,3.42,18.0,15
"Potato, Baked, Peel Not Eaten, With Sour Cream",quick_carbs,131.0,2.0,19.05,5.44,1.3,1.8,184.0,5,4,6,0,0,3,"breakfast, pre_workout",100g,7.656000000000001,2.52,0.02,"White potatoes, baked or boiled",other,6.11,58.17,37.37,3.06,15.0,15
"Grits, With Cheese, Fat Added",balanced_foods,108.0,3.56,11.36,5.28,0.6,0.12,143.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.655000000000001,3.85,0.03,Grits and other cooked cereals,quick_carbs,13.19,42.07,44.0,2.7,13.0,14
"Grits, With Cheese, As To Fat",balanced_foods,108.0,3.56,11.36,5.28,0.6,0.12,143.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.655000000000001,3.85,0.03,Grits and other cooked cereals,quick_carbs,13.19,42.07,44.0,2.7,13.0,14
"Jelly Sandwich, On White Bread",quick_carbs,267.0,5.72,57.5,2.16,1.8,23.69,282.0,2,5,7,2,2,0,"breakfast, pre_workout",100g,7.646000000000001,2.82,0.02,Peanut butter and jelly sandwiches,healthy_fats,8.57,86.14,7.28,0.5,0.0,14
"Potato Skins,",quick_carbs,199.0,6.07,16.34,12.4,1.5,1.08,417.0,2,5,7,1,2,0,"breakfast, pre_workout, snack",100g,7.640000000000001,3.8,0.03,French fries and other fried white potatoes,energy_dense,12.2,32.84,56.08,4.4,19.0,14
"Potato Skins, With Cheese",quick_carbs,199.0,6.07,16.34,12.4,1.5,1.08,417.0,2,5,7,1,2,0,"breakfast, pre_workout, snack",100g,7.640000000000001,3.8,0.03,French fries and other fried white potatoes,energy_dense,12.2,32.84,56.08,4.4,19.0,14
Dirty Rice,quick_carbs,112.0,5.12,17.25,2.25,0.6,0.87,316.0,4,2,7,0,0,3,"breakfast, pre_workout, snack",100g,7.633000000000001,5.11,0.05,Rice mixed dishes,other,18.29,61.61,18.08,0.4,53.0,13
"Macaroni Or Pasta Salad, Made With Any Type Of Fat-Free Dressing",quick_carbs,134.0,4.25,26.54,1.14,1.7,3.42,239.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.632000000000001,4.44,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.69,79.22,7.66,0.23,1.0,12
"Pastry, Cheese-Filled",quick_carbs,274.0,9.92,15.44,19.19,0.4,2.19,531.0,0,8,6,1,2,0,"breakfast, pre_workout, lunch, dinner",100g,7.631,3.77,0.04,"Doughnuts, sweet rolls, pastries",healthy_fats,14.48,22.54,63.03,6.14,70.0,14
"Crackers, Butter (Ritz)",energy_dense,510.0,6.64,61.3,26.43,2.3,8.18,726.0,0,6,5,9,0,0,flexible,100g,7.625,1.75,0.01,"Crackers, excludes saltines",quick_carbs,5.21,48.08,46.64,5.56,0.0,11
"Crackers, Butter, Flavored",energy_dense,510.0,6.64,61.3,26.43,2.3,8.18,726.0,0,6,5,9,0,0,flexible,100g,7.625,1.75,0.01,"Crackers, excludes saltines",quick_carbs,5.21,48.08,46.64,5.56,0.0,11
"Crackers, Butter, Plain",energy_dense,510.0,6.64,61.3,26.43,2.3,8.18,726.0,0,6,5,9,0,0,flexible,100g,7.625,1.75,0.01,"Crackers, excludes saltines",quick_carbs,5.21,48.08,46.64,5.56,0.0,11
"Macaroni Or Pasta Salad, Made With Light Creamy Dressing",quick_carbs,123.0,3.82,20.22,2.92,1.6,1.78,210.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.623000000000001,4.41,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.42,65.76,21.37,0.49,0.0,12
Ramen Bowl With Chicken,quick_carbs,126.0,7.04,15.4,3.86,1.0,0.44,354.0,4,2,6,0,0,3,"breakfast, pre_workout, snack",100g,7.614000000000001,6.38,0.06,Ramen and Asian broth-based soups,other,22.35,48.89,27.57,0.7,18.0,12
Cornmeal Dressing With Chicken Or Turkey And Vegetables,quick_carbs,237.0,7.6,19.27,14.45,1.2,3.47,561.0,2,5,7,1,2,0,"breakfast, pre_workout",100g,7.613000000000001,3.71,0.03,Turnovers and other grain-based items,other,12.83,32.52,54.87,3.1,94.0,14
"Pastry, Chinese, Made With Rice Flour",quick_carbs,242.0,2.78,45.05,6.0,0.5,19.09,9.0,4,6,5,2,2,0,"breakfast, pre_workout",100g,7.608,1.36,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,4.6,74.46,22.31,0.89,0.0,15
"Bread, Cornmeal And Molasses, Toasted",quick_carbs,313.0,8.69,60.72,4.2,1.8,16.43,346.0,1,7,4,4,2,0,"pre_workout, lunch, dinner",100g,7.605,3.35,0.03,Yeast breads,quick_carbs,11.11,77.6,12.08,1.89,9.0,12
"Lettuce, Salad With Egg, Cheese, Tomato, And/Or Carrots, With Or Without Other Vegetables, No Dressing",vegetables,71.0,4.24,3.7,4.36,1.2,1.63,106.0,5,1,2,0,0,7,"lunch, dinner",150-200g,7.598000000000001,7.66,0.06,Lettuce and lettuce salads,vegetables,23.89,20.85,55.27,2.1,49.0,8
Ramen Bowl With Meat And Egg,balanced_foods,127.0,7.13,13.95,4.57,0.9,0.42,333.0,4,1,7,0,0,3,"pre_workout, lunch, dinner, snack",100g,7.596,6.32,0.06,Ramen and Asian broth-based soups,other,22.46,43.94,32.39,1.06,53.0,12
"Potato, Mashed, Ready-To-Heat",balanced_foods,106.0,1.97,13.29,5.01,1.9,1.76,298.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.595000000000001,3.65,0.02,Mashed potatoes and white potato mixtures,other,7.43,50.15,42.54,2.63,13.0,14
"Rice, Brown, With Dark Green Vegetables, No Added Fat",quick_carbs,105.0,2.72,21.48,0.84,1.8,0.49,167.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.590000000000001,4.3,0.03,Rice mixed dishes,other,10.36,81.83,7.2,0.21,0.0,12
Rice Dessert Or Salad With Fruit,quick_carbs,154.0,1.39,20.8,7.29,0.6,11.02,7.0,4,6,5,2,2,0,"breakfast, pre_workout",100g,7.587000000000001,1.29,0.01,Rice mixed dishes,other,3.61,54.03,42.6,4.11,21.0,15
"Bread, Lard, Toasted, Puerto Rican Style",balanced_foods,314.0,8.14,62.34,3.62,2.2,7.83,482.0,1,6,5,4,2,0,"lunch, dinner",100g,7.587000000000001,3.29,0.03,Yeast breads,quick_carbs,10.37,79.41,10.38,1.09,2.0,12
"Noodles With Vegetables In Tomato-Based Sauce, Diet Frozen Meal",vegetables,70.0,3.63,10.82,1.55,1.7,2.71,134.0,5,1,2,0,0,7,"pre_workout, lunch, dinner",150-200g,7.583,7.61,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,20.74,61.83,19.93,0.67,3.0,8
"Pasta With Cream Sauce And Added Vegetables, Ready-To-Heat",quick_carbs,154.0,3.92,16.9,7.72,1.1,0.96,340.0,3,6,6,0,2,0,"breakfast, pre_workout",100g,7.577999999999999,3.26,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,10.18,43.9,45.12,3.41,16.0,15
"Potato Chips, Restructured, Multigrain",energy_dense,505.0,5.3,65.34,24.74,2.7,4.08,544.0,0,6,5,9,0,0,flexible,100g,7.574,1.58,0.01,Potato chips,processed_foods,4.2,51.75,44.09,6.31,0.0,11
"Potato Chips, Restructured, Reduced-Fat, Lightly Salted",energy_dense,502.0,4.56,64.76,26.14,3.2,0.63,450.0,2,6,3,9,0,0,flexible,100g,7.564999999999999,1.55,0.01,Potato chips,processed_foods,3.63,51.6,46.86,6.76,0.0,11
"Potato Salad, Made With Creamy Dressing",quick_carbs,140.0,1.59,16.8,7.53,1.5,1.6,197.0,5,4,6,0,0,3,"breakfast, pre_workout",100g,7.563000000000001,2.21,0.01,Mashed potatoes and white potato mixtures,other,4.54,48.0,48.41,1.19,4.0,15
"Yogurt, Almond Milk",balanced_foods,128.0,3.03,12.98,7.03,1.5,7.8,49.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.562000000000001,3.54,0.02,Plant-based yogurt,dairy_proteins,9.47,40.56,49.43,0.53,0.0,14
"Tortellini, Cheese-Filled, Meatless, With Vinaigrette Dressing",quick_carbs,193.0,6.23,18.75,10.45,0.6,0.56,639.0,2,5,7,1,2,0,"breakfast, pre_workout, snack",100g,7.562000000000001,3.54,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.91,38.86,48.73,3.58,79.0,14
"Pasta With Tomato-Based Sauce, And Added Vegetables, Restaurant",quick_carbs,158.0,3.46,18.14,7.84,1.6,2.48,343.0,3,6,6,0,2,0,"breakfast, pre_workout",100g,7.56,3.2,0.02,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,8.76,45.92,44.66,1.07,1.0,15
"Rice, Brown, With Carrots, Dark Green Vegetables, And Tomatoes And/Or Tomato-Based Sauce, No Added Fat",quick_carbs,100.0,2.39,20.76,0.8,1.8,0.78,172.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.557,4.19,0.02,Rice mixed dishes,other,9.56,83.04,7.2,0.21,0.0,12
"Ham Or Pork And Rice, No Sauce",quick_carbs,143.0,6.73,16.8,4.99,0.2,0.03,307.0,4,2,7,0,0,3,"breakfast, pre_workout, snack",100g,7.555,4.85,0.05,Meat mixed dishes,other,18.83,46.99,31.41,1.09,14.0,13
"Oatmeal, Instant, Plain, Made With Milk, No Added Fat",quick_carbs,111.0,4.96,17.07,3.04,1.9,4.24,73.0,5,2,5,0,0,3,"breakfast, pre_workout",100g,7.554,6.18,0.04,Oatmeal,complex_carbs,17.87,61.51,24.65,1.27,7.0,12
"Noodles, Cooked",quick_carbs,137.0,4.51,25.01,2.06,1.2,0.4,236.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.551,4.17,0.03,"Pasta, noodles, cooked grains",quick_carbs,13.17,73.02,13.53,0.42,29.0,12
"Pasta With Cream Sauce, Poultry, And Added Vegetables, Restaurant",quick_carbs,196.0,5.81,15.73,12.08,1.0,0.79,515.0,2,5,7,1,2,0,"breakfast, pre_workout, snack",100g,7.541,3.47,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.86,32.1,55.47,3.52,20.0,14
Sweet Potato Paste,complex_carbs,305.0,0.49,75.14,0.34,0.9,71.75,1.0,2,5,1,8,6,0,breakfast,80-120g,7.538,0.46,0.0,"Jams, syrups, toppings",other,0.64,98.54,1.0,0.01,0.0,8
"Mushrooms, Canned, Cooked",vegetables,47.0,1.82,4.95,2.84,2.3,2.28,421.0,4,0,3,0,0,7,"lunch, dinner",150-200g,7.531000000000001,8.77,0.04,Other vegetables and combinations,vegetables,15.49,42.13,54.38,0.7,2.0,7
"Rice, Brown, With Carrots And Dark Green Vegetables, No Added Fat",quick_carbs,105.0,2.51,21.72,0.82,1.8,0.7,170.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.53,4.1,0.02,Rice mixed dishes,other,9.56,82.74,7.03,0.21,0.0,12
"Potato Salad With Egg, Made With Mayonnaise",quick_carbs,157.0,1.96,16.18,9.4,1.3,4.95,329.0,3,6,6,1,2,0,"breakfast, pre_workout",100g,7.523999999999999,2.08,0.01,Mashed potatoes and white potato mixtures,other,4.99,41.22,53.89,1.44,17.0,15
"Rice, Brown, With Carrots, No Added Fat",quick_carbs,104.0,2.31,21.84,0.8,1.9,0.91,172.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.515000000000001,4.05,0.02,Rice mixed dishes,other,8.88,84.0,6.92,0.21,0.0,12
"Puffs, Fried, Crab Meat And Cream Cheese Filled",quick_carbs,314.0,9.4,35.09,15.12,1.2,3.54,840.0,0,8,3,5,2,0,"pre_workout, lunch, dinner",100g,7.514000000000001,3.38,0.03,"Egg rolls, dumplings, sushi",other,11.97,44.7,43.34,7.21,70.0,11
"Rice, White, With Peas, No Added Fat",quick_carbs,116.0,3.29,24.56,0.28,1.4,1.14,202.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.512,4.04,0.03,Rice mixed dishes,other,11.34,84.69,2.17,0.07,0.0,12
"Rice With Vienna Sausage, Puerto Rican Style",quick_carbs,269.0,6.46,33.54,11.6,0.8,0.41,959.0,0,6,7,3,2,0,"breakfast, pre_workout",100g,7.51,2.7,0.02,Rice mixed dishes,other,9.61,49.87,38.81,3.3,24.0,13
"Pasta With Cream Sauce, Seafood, And Added Vegetables, Restaurant",quick_carbs,191.0,5.38,15.97,11.57,1.0,0.79,525.0,2,5,7,1,2,0,"breakfast, pre_workout, snack",100g,7.502000000000001,3.34,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.27,33.45,54.52,3.38,25.0,14
"Macaroni Or Pasta Salad, Made With Italian Dressing",quick_carbs,133.0,3.7,20.9,3.72,1.6,2.37,226.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.494000000000001,3.98,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.13,62.86,25.17,0.58,0.0,12
"Milk Shake, Home Recipe, Chocolate",balanced_foods,120.0,3.47,13.53,6.14,0.5,12.57,52.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.493,3.31,0.03,Milk shakes and other dairy drinks,dairy_proteins,11.57,45.1,46.05,3.72,20.0,14
"Yogurt, Coconut Milk",balanced_foods,108.0,2.37,12.91,5.61,1.2,8.88,41.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.493,3.31,0.02,Plant-based yogurt,dairy_proteins,8.78,47.81,46.75,5.09,0.0,14
Lentil Curry With Rice,balanced_foods,118.0,3.28,18.6,3.5,2.2,1.95,328.0,4,2,7,0,0,3,"breakfast, pre_workout, lunch, dinner",100g,7.492000000000001,4.64,0.03,"Bean, pea, legume dishes",other,11.12,63.05,26.69,0.8,0.0,13
"Rice, Brown, With Corn, No Added Fat",quick_carbs,113.0,2.69,24.1,0.9,1.8,0.86,158.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.491,3.97,0.02,Rice mixed dishes,other,9.52,85.31,7.17,0.22,0.0,12
"Pasta With Cream Sauce, Meat, And Added Vegetables, Restaurant",quick_carbs,203.0,5.65,15.73,12.85,1.0,0.79,516.0,2,5,7,1,2,0,"breakfast, pre_workout",100g,7.484,3.28,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.13,31.0,56.97,3.9,19.0,14
"Macaroni Or Pasta Salad, Made With Mayonnaise-Type Salad Dressing",quick_carbs,160.0,4.38,26.58,4.01,1.4,3.28,211.0,4,4,5,2,2,0,"breakfast, pre_workout",100g,7.483,3.61,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,10.95,66.45,22.56,0.65,3.0,13
"Pasta With Cream Sauce And Poultry, Restaurant",quick_carbs,206.0,5.83,15.41,13.33,0.9,0.59,561.0,2,5,7,1,2,0,"breakfast, pre_workout",100g,7.481,3.27,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,11.32,29.92,58.24,4.24,24.0,14
Vodka Sauce With Tomatoes And Cream,vegetables,75.0,1.15,3.56,6.57,1.3,2.49,247.0,5,3,3,0,0,7,"lunch, dinner",150-200g,7.481,3.27,0.02,"Pasta sauces, tomato-based",quick_carbs,6.13,18.99,78.84,3.02,14.0,11
"Macaroni Or Pasta Salad, Made With Light Mayonnaise-Type Salad Dressing",quick_carbs,159.0,4.32,25.68,4.16,1.4,2.3,239.0,4,4,5,2,2,0,"breakfast, pre_workout",100g,7.48,3.6,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,10.87,64.6,23.55,0.67,2.0,13
"Macaroni Or Pasta Salad, Made With Light Mayonnaise",quick_carbs,159.0,4.32,25.68,4.16,1.4,2.3,239.0,4,4,5,2,2,0,"breakfast, pre_workout",100g,7.48,3.6,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,10.87,64.6,23.55,0.67,2.0,13
"Potato, Home Fries, From Fresh",quick_carbs,185.0,1.96,18.76,11.52,1.6,1.26,279.0,3,6,6,1,2,0,"breakfast, pre_workout",100g,7.475999999999999,1.92,0.01,French fries and other fried white potatoes,energy_dense,4.24,40.56,56.04,1.55,0.0,15
"Rice, Brown, With Other Vegetables, No Added Fat",quick_carbs,105.0,2.45,21.88,0.81,1.6,0.96,160.0,5,2,5,2,0,3,"breakfast, pre_workout",100g,7.458,3.86,0.02,Rice mixed dishes,other,9.33,83.35,6.94,0.21,0.0,12
Milk Shake With Malt,balanced_foods,125.0,3.76,13.64,6.11,0.2,12.04,66.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.451,3.17,0.03,Milk shakes and other dairy drinks,dairy_proteins,12.03,43.65,43.99,3.66,23.0,14
"Milk Shake, Home Recipe, Flavors Other Than Chocolate",balanced_foods,113.0,3.35,11.39,5.98,0.2,10.66,53.0,5,3,6,0,0,3,"pre_workout, lunch, dinner",100g,7.442,3.14,0.03,Milk shakes and other dairy drinks,dairy_proteins,11.86,40.32,47.63,3.62,23.0,14
"Potato Salad, Made With Mayonnaise",quick_carbs,168.0,1.51,15.81,11.14,1.5,1.29,179.0,3,6,6,1,2,0,"breakfast, pre_workout",100g,7.436999999999999,1.79,0.01,Mashed potatoes and white potato mixtures,other,3.6,37.64,59.68,1.75,6.0,15
"Pasta With Cream Sauce And Seafood, Restaurant",quick_carbs,202.0,5.4,15.66,12.82,0.9,0.59,572.0,2,5,7,1,2,0,"breakfast, pre_workout",100g,7.436,3.12,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,10.69,31.01,57.12,4.1,28.0,14
"Potato, French Fries, From Fresh, Fried",quick_carbs,198.0,1.93,18.5,13.1,1.6,1.25,141.0,3,6,6,1,2,0,"breakfast, pre_workout",100g,7.433999999999999,1.78,0.01,French fries and other fried white potatoes,energy_dense,3.9,37.37,59.55,1.76,0.0,15
