Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Pasta, Whole Grain, With Cream Sauce And Seafood, Ready-To-Heat",complex_carbs,160.0,5.82,16.19,8.55,2.0,0.73,397.0,3,6,9,5,6,0,"breakfast, pre_workout, snack",80-120g,11.966999999999999,4.89,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,14.55,40.48,48.09,3.65,30.0,18
"Cereal Or Granola Bar, Nonfat",complex_carbs,342.0,5.9,77.6,0.9,7.4,45.24,16.0,4,5,6,8,6,2,breakfast,80-120g,11.966999999999999,3.89,0.02,Cereal bars,quick_carbs,6.9,90.76,2.37,0.2,0.0,15
"Pasta, Whole Grain, With Tomato-Based Sauce, Seafood, And Added Vegetables, Restaurant",complex_carbs,160.0,5.3,17.39,8.24,2.5,2.16,359.0,3,6,9,5,6,0,"breakfast, pre_workout, snack",80-120g,11.963999999999999,4.88,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,13.25,43.48,46.35,1.11,13.0,18
"Chocolate Beverage Powder, Light, Dry Mix, Not Reconstituted",complex_carbs,350.0,9.09,68.31,4.5,9.1,27.27,500.0,3,6,5,8,6,2,"breakfast, lunch, dinner",80-120g,11.96,5.2,0.03,Not included in a food category,other,10.39,78.07,11.57,0.0,0.0,14
Baked Beans From Fast Food / Restaurant,complex_carbs,116.0,4.38,23.29,1.35,4.3,10.38,491.0,6,1,6,6,4,5,"breakfast, pre_workout",80-120g,11.944,7.48,0.04,"Beans, peas, legumes",complex_carbs,15.1,80.31,10.47,0.29,7.0,13
"Pasta, Whole Grain, With Tomato-Based Sauce And Seafood, Restaurant",complex_carbs,162.0,5.26,17.61,8.34,2.5,2.35,394.0,3,6,9,5,6,0,"breakfast, pre_workout, snack",80-120g,11.937000000000001,4.79,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.99,43.48,46.33,1.12,13.0,18
"Bao Bun, No Meat",complex_carbs,268.0,6.73,54.27,2.94,3.4,22.28,268.0,4,5,9,6,6,0,breakfast,80-120g,11.934,3.78,0.03,"Egg rolls, dumplings, sushi",other,10.04,81.0,9.87,0.95,2.0,18
"Pasta, Whole Grain, With Cream Sauce And Meat, Ready-To-Heat",complex_carbs,172.0,6.11,15.93,9.9,2.0,0.73,387.0,3,6,9,5,6,0,"breakfast, pre_workout, snack",80-120g,11.916,4.72,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,14.21,37.05,51.8,4.2,24.0,18
"Pancakes, Whole Grain",complex_carbs,273.0,7.86,32.9,12.29,3.2,6.89,722.0,2,6,9,7,6,0,breakfast,80-120g,11.915000000000001,4.05,0.03,"Pancakes, waffles, French toast",quick_carbs,11.52,48.21,40.52,3.0,69.0,17
"Pasta, Whole Grain, With Tomato-Based Sauce, Meat, And Added Vegetables, Home Recipe",complex_carbs,119.0,6.01,18.51,2.88,2.7,2.33,162.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.896,7.32,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,20.2,62.22,21.78,0.77,8.0,16
"Pasta, Whole Grain, With Tomato-Based Sauce And Meat, Restaurant",complex_carbs,174.0,5.52,17.36,9.62,2.5,2.35,385.0,3,6,9,5,6,0,"breakfast, pre_workout, snack",80-120g,11.883,4.61,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.69,39.91,49.76,1.64,8.0,18
"Pasta, Whole Grain, With Tomato-Based Sauce And Meat, Home Recipe",complex_carbs,121.0,5.96,18.74,2.98,2.7,2.54,200.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.847999999999999,7.16,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,19.7,61.95,22.17,0.78,9.0,16
"Bulgur, As To Fat",complex_carbs,83.0,3.06,18.48,0.24,4.5,0.1,219.0,7,2,4,4,4,5,"breakfast, pre_workout",80-120g,11.833,9.11,0.04,"Pasta, noodles, cooked grains",quick_carbs,14.75,89.06,2.6,0.04,0.0,13
"Bulgur, No Added Fat",complex_carbs,83.0,3.06,18.48,0.24,4.5,0.1,219.0,7,2,4,4,4,5,"breakfast, pre_workout",80-120g,11.833,9.11,0.04,"Pasta, noodles, cooked grains",quick_carbs,14.75,89.06,2.6,0.04,0.0,13
"Cornbread Muffin, Stick, Round",complex_carbs,305.0,5.9,51.0,8.4,3.4,17.78,385.0,3,7,6,9,6,0,breakfast,80-120g,11.815000000000001,3.05,0.02,"Biscuits, muffins, quick breads",quick_carbs,7.74,66.89,24.79,1.35,26.0,16
"Peas And Corn, Cooked, Fat Added",complex_carbs,100.0,3.74,16.25,3.0,3.3,3.62,156.0,7,2,7,4,4,3,"breakfast, pre_workout",80-120g,11.812000000000001,7.04,0.04,Other starchy vegetables,vegetables,14.96,65.0,27.0,0.74,2.0,16
"Lima Beans And Corn, Cooked, Fat Added",complex_carbs,112.0,4.18,18.7,3.04,3.7,2.14,155.0,7,2,7,4,4,3,"breakfast, pre_workout",80-120g,11.812000000000001,7.04,0.04,Other starchy vegetables,vegetables,14.93,66.79,24.43,0.75,2.0,16
Cake Made With Glutinous Rice And Dried Beans,complex_carbs,185.0,7.76,36.09,0.6,3.4,1.47,942.0,5,3,8,6,6,0,"breakfast, pre_workout, snack",80-120g,11.809,6.03,0.04,Rice mixed dishes,other,16.78,78.03,2.92,0.08,0.0,16
"Pasta, Whole Grain, With Tomato-Based Sauce, Poultry, And Added Vegetables, Ready-To-Heat",complex_carbs,125.0,6.05,18.1,3.8,2.6,2.28,298.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.776,6.92,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,19.36,57.92,27.36,0.59,9.0,16
"Beans And Rice, With Tomatoes",complex_carbs,137.0,4.7,21.9,3.46,3.8,0.81,309.0,6,2,7,6,4,3,"breakfast, pre_workout",80-120g,11.76,6.2,0.03,"Bean, pea, legume dishes",other,13.72,63.94,22.73,0.5,0.0,15
Date,complex_carbs,282.0,2.45,75.03,0.39,8.0,63.35,2.0,4,5,7,6,6,2,breakfast,80-120g,11.713000000000001,3.71,0.01,Dried fruits,fruits,3.48,100.0,1.24,0.03,0.0,16
"Bread, Wheat Or Cracked Wheat, With Raisins, Toasted",complex_carbs,321.0,9.51,63.44,4.08,4.3,20.55,507.0,3,6,5,8,6,2,"breakfast, lunch, dinner",80-120g,11.690000000000001,4.3,0.03,Yeast breads,quick_carbs,11.85,79.05,11.44,1.51,6.0,14
"Bread, Wheat Or Cracked Wheat, With Raisins",complex_carbs,292.0,8.66,57.73,3.72,3.9,18.7,462.0,3,6,8,6,6,0,"breakfast, lunch, dinner",80-120g,11.69,4.3,0.03,Yeast breads,quick_carbs,11.86,79.08,11.47,1.38,6.0,17
"Pear, Dried",complex_carbs,262.0,1.87,69.7,0.63,7.5,62.2,6.0,4,5,7,6,6,2,breakfast,80-120g,11.674,3.58,0.01,Dried fruits,fruits,2.85,100.0,2.16,0.04,0.0,16
"Crackers, Cheese, Whole Grain",complex_carbs,412.0,9.62,57.29,16.03,6.4,0.0,706.0,2,8,5,9,4,2,"breakfast, lunch, dinner",80-120g,11.667,3.89,0.02,"Crackers, excludes saltines",quick_carbs,9.34,55.62,35.02,3.21,16.0,15
"Bread, Gluten Free, Toasted",complex_carbs,273.0,4.74,50.31,5.76,4.7,3.88,491.0,3,6,7,6,6,2,breakfast,80-120g,11.638000000000002,3.46,0.02,Yeast breads,quick_carbs,6.95,73.71,18.99,1.07,0.0,16
"Bread, Rice, Toasted",complex_carbs,273.0,4.74,50.31,5.76,4.7,3.88,491.0,3,6,7,6,6,2,breakfast,80-120g,11.638000000000002,3.46,0.02,Yeast breads,quick_carbs,6.95,73.71,18.99,1.07,0.0,16
"Pasta, Whole Grain, With Tomato-Based Sauce, Meat, And Added Vegetables, Ready-To-Heat",complex_carbs,133.0,5.88,18.1,4.62,2.6,2.28,299.0,5,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.614,6.38,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,17.68,54.44,31.26,0.99,8.0,16
Barley,complex_carbs,139.0,2.2,27.23,2.74,3.7,0.28,199.0,7,2,7,6,4,3,"breakfast, pre_workout",80-120g,11.572000000000001,4.24,0.02,"Pasta, noodles, cooked grains",quick_carbs,6.33,78.36,17.74,1.09,4.0,16
"Waffle, School",complex_carbs,257.0,7.14,49.16,3.57,4.3,4.29,557.0,3,4,8,6,6,2,breakfast,80-120g,11.535,4.45,0.03,"Pancakes, waffles, French toast",quick_carbs,11.11,76.51,12.5,0.71,0.0,15
"Waffle, Whole Grain, Reduced-Fat",complex_carbs,257.0,7.14,49.16,3.57,4.3,4.29,557.0,3,4,8,6,6,2,breakfast,80-120g,11.535,4.45,0.03,"Pancakes, waffles, French toast",quick_carbs,11.11,76.51,12.5,0.71,0.0,15
"Cookie, Fig Bar",complex_carbs,348.0,3.7,70.9,7.3,4.6,46.36,350.0,3,7,5,8,6,2,breakfast,80-120g,11.517,2.39,0.01,Cookies and brownies,energy_dense,4.25,81.49,18.88,1.12,0.0,15
"Breakfast Bar, Date, With Yogurt Coating",complex_carbs,348.0,3.7,70.9,7.3,4.6,46.36,350.0,3,7,5,8,6,2,breakfast,80-120g,11.517,2.39,0.01,Cereal bars,quick_carbs,4.25,81.49,18.88,1.12,0.0,15
"Cookie, Fruit-Filled Bar",complex_carbs,348.0,3.7,70.9,7.3,4.6,46.36,350.0,3,7,5,8,6,2,breakfast,80-120g,11.517,2.39,0.01,Cookies and brownies,energy_dense,4.25,81.49,18.88,1.12,0.0,15
"Cookie, Rugelach",complex_carbs,348.0,3.7,70.9,7.3,4.6,46.36,350.0,3,7,5,8,6,2,breakfast,80-120g,11.517,2.39,0.01,Cookies and brownies,energy_dense,4.25,81.49,18.88,1.12,0.0,15
"Cake, Fruit Cake",complex_carbs,324.0,2.9,61.6,9.1,3.7,27.42,101.0,4,7,5,9,6,0,breakfast,80-120g,11.512,2.04,0.01,Cakes and pies,energy_dense,3.58,76.05,25.28,1.05,5.0,16
"Muffin, English, Oat Bran, With Raisins",complex_carbs,272.0,7.89,51.58,3.98,4.0,13.84,405.0,3,4,8,6,6,2,breakfast,80-120g,11.511,4.37,0.03,Bagels and English muffins,quick_carbs,11.6,75.85,13.17,0.64,0.0,15
"Potato, Hash Brown, From Dry Mix",complex_carbs,217.0,2.62,28.23,11.48,3.2,0.27,398.0,4,6,7,7,6,0,breakfast,80-120g,11.504000000000001,2.68,0.01,French fries and other fried white potatoes,energy_dense,4.83,52.04,47.61,0.92,0.0,17
"Potato, Hash Brown, Ready-To-Heat",complex_carbs,217.0,2.62,28.23,11.48,3.2,0.27,398.0,4,6,7,7,6,0,breakfast,80-120g,11.504000000000001,2.68,0.01,French fries and other fried white potatoes,energy_dense,4.83,52.04,47.61,0.92,0.0,17
"Potato, Hash Brown,",complex_carbs,217.0,2.62,28.23,11.48,3.2,0.27,398.0,4,6,7,7,6,0,breakfast,80-120g,11.504000000000001,2.68,0.01,French fries and other fried white potatoes,energy_dense,4.83,52.04,47.61,0.92,0.0,17
"Burrito, With Beans And Rice, Cheese",complex_carbs,202.0,6.89,32.2,4.87,3.2,1.59,430.0,5,3,8,6,6,0,breakfast,80-120g,11.5,5.0,0.03,Burritos and tacos,other,13.64,63.76,21.7,2.05,4.0,16
"Pasta, Whole Grain, With Cream Sauce, And Added Vegetables, Home Recipe",complex_carbs,136.0,4.1,16.87,6.44,2.2,1.08,206.0,5,4,8,4,4,3,"breakfast, pre_workout",80-120g,11.489,4.63,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,12.06,49.62,42.62,3.27,16.0,17
"Pancakes, Whole Grain, Frozen",complex_carbs,232.0,5.54,38.55,6.75,2.3,8.08,447.0,3,5,9,6,6,0,breakfast,80-120g,11.414000000000001,3.38,0.02,"Pancakes, waffles, French toast",quick_carbs,9.55,66.47,26.19,1.15,17.0,17
"Currants, Dried",complex_carbs,290.0,3.43,76.98,0.22,4.4,62.28,43.0,4,5,7,6,6,2,breakfast,80-120g,11.41,2.7,0.01,Dried fruits,fruits,4.73,100.0,0.68,0.08,0.0,16
"Pretzels, Soft, Gluten Free",complex_carbs,297.0,4.03,57.27,5.74,4.0,3.77,839.0,3,6,7,6,6,2,breakfast,80-120g,11.41,2.7,0.01,Pretzels/snack mix,other,5.43,77.13,17.39,1.79,0.0,16
"Sweet Potato Fries, Fast Food / Restaurant",complex_carbs,305.0,1.92,31.63,23.93,5.1,11.47,267.0,3,7,4,9,6,2,breakfast,80-120g,11.39,2.3,0.01,Fried vegetables,vegetables,2.52,41.48,70.61,6.26,0.0,14
Raisins,complex_carbs,299.0,3.3,79.32,0.25,4.5,65.18,26.0,4,5,7,6,6,2,breakfast,80-120g,11.383,2.61,0.01,Dried fruits,fruits,4.41,100.0,0.75,0.09,0.0,16
"Pancakes, Whole Grain, Fast Food / Restaurant",complex_carbs,299.0,7.59,31.76,15.8,3.1,6.65,751.0,2,6,8,7,6,0,breakfast,80-120g,11.374,3.58,0.03,"Pancakes, waffles, French toast",quick_carbs,10.15,42.49,47.56,3.42,66.0,16
"Pasta, Whole Grain, With Tomato-Based Sauce And Poultry, Ready-To-Heat",complex_carbs,127.0,6.0,18.33,3.91,2.7,2.48,335.0,4,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.355,6.85,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,18.9,57.73,27.71,0.6,9.0,15
Wasabi Paste,complex_carbs,292.0,2.23,46.13,10.9,6.1,13.2,3390.0,2,6,7,7,6,2,breakfast,80-120g,11.355,2.85,0.01,Mustard and other condiments,other,3.05,63.19,33.6,2.03,0.0,15
"Cereal Or Granola Bar, Oats, Nuts, Coated With Non-Chocolate Coating",complex_carbs,455.0,8.6,60.13,20.0,4.3,34.0,486.0,2,8,5,9,4,2,"breakfast, lunch, dinner",80-120g,11.352,2.84,0.02,Cereal bars,quick_carbs,7.56,52.86,39.56,5.67,0.0,15
"Pasta, Whole Grain, With Tomato-Based Sauce, Seafood, And Added Vegetables, Ready-To-Heat",complex_carbs,120.0,5.59,18.36,3.27,2.6,2.28,309.0,4,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.346,6.82,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,18.63,61.2,24.52,0.44,14.0,15
"Pasta, Whole Grain, With Tomato-Based Sauce And Seafood, Ready-To-Heat",complex_carbs,122.0,5.55,18.59,3.38,2.7,2.48,346.0,4,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.328,6.76,0.05,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,18.2,60.95,24.93,0.45,14.0,15
"Sweet Potato Fries, From Fresh",complex_carbs,156.0,1.49,16.35,9.42,2.8,5.72,140.0,4,6,8,5,6,0,"breakfast, pre_workout",80-120g,11.325,2.75,0.01,Fried vegetables,vegetables,3.82,41.92,54.35,1.23,0.0,18
"Dried, Fruit,",complex_carbs,298.0,2.28,78.62,0.62,4.8,66.33,32.0,4,5,7,6,6,2,breakfast,80-120g,11.314,2.38,0.01,Dried fruits,fruits,3.06,100.0,1.87,0.1,0.0,16
"Pasta, Whole Grain, With Tomato-Based Sauce And Added Vegetables, Restaurant",complex_carbs,154.0,3.56,17.76,8.22,2.6,2.57,344.0,3,6,8,5,6,0,"breakfast, pre_workout",80-120g,11.3,4.0,0.02,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,9.25,46.13,48.04,1.1,1.0,17
"Quinoa, No Added Fat",complex_carbs,120.0,4.38,21.21,1.91,2.8,0.87,163.0,5,2,7,6,4,3,"breakfast, pre_workout",80-120g,11.294,5.98,0.04,"Pasta, noodles, cooked grains",quick_carbs,14.6,70.7,14.32,0.23,0.0,14
"Peas And Corn, Cooked, No Added Fat",complex_carbs,79.0,3.84,16.73,0.47,3.4,3.72,152.0,7,2,4,4,4,3,"breakfast, pre_workout",80-120g,11.248000000000001,9.16,0.05,Other starchy vegetables,vegetables,19.44,84.71,5.35,0.08,0.0,13
Fufu,complex_carbs,166.0,1.5,33.59,2.99,3.1,1.1,143.0,6,4,7,6,6,0,"breakfast, pre_workout",80-120g,11.231,2.77,0.01,Other starchy vegetables,vegetables,3.61,80.94,16.21,0.78,2.0,17
"Pasta, Whole Grain, With Cream Sauce, And Added Vegetables, Ready-To-Heat",complex_carbs,149.0,4.01,16.5,8.12,2.1,1.06,342.0,4,4,8,5,4,3,"breakfast, pre_workout",80-120g,11.23,4.1,0.03,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,10.77,44.3,49.05,3.44,16.0,16
"Pasta, Whole Grain, With Tomato-Based Sauce And Meat, Ready-To-Heat",complex_carbs,134.0,5.83,18.33,4.73,2.7,2.48,336.0,4,2,9,4,4,3,"breakfast, pre_workout, snack",80-120g,11.210999999999999,6.37,0.04,"Pasta mixed dishes, excludes macaroni and cheese",quick_carbs,17.4,54.72,31.77,1.0,8.0,15
"Burdock, Cooked",complex_carbs,100.0,1.6,18.06,2.89,3.4,3.02,135.0,7,2,7,4,4,3,"breakfast, pre_workout",80-120g,11.2,5.0,0.02,Other vegetables and combinations,vegetables,6.4,72.24,26.01,0.74,2.0,16
"Potato, French Fries, Fast Food",complex_carbs,312.0,3.43,41.44,14.73,3.8,0.3,210.0,3,7,5,9,6,0,breakfast,80-120g,11.196,2.32,0.01,French fries and other fried white potatoes,energy_dense,4.4,53.13,42.49,2.34,0.0,15
