Food_Item,Enhanced_Category,Calories_kcal,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugars_g,Sodium_mg,Weight_Loss_Score,Weight_Gain_Score,Maintenance_Score,Ectomorph_Score,Mesomorph_Score,Endomorph_Score,Meal_Timing,Portion_Recommendation,Overall_Quality,Nutrient_Density_Score,Protein_Efficiency,Original_Category,Somatotype_Category,Protein_Calories_Pct,Carb_Calories_Pct,Fat_Calories_Pct,Saturated_Fat_g,Cholesterol_mg,Total_Score
"Potato Chips, Restructured, Lightly Salted",healthy_fats,559.0,6.71,53.43,35.32,4.2,0.34,264.0,3,7,6,9,3,2,flexible,30-50g,11.185,1.95,0.01,Potato chips,processed_foods,4.8,38.23,56.87,5.48,0.0,16
"Peanut Butter And Jelly Sandwich, Frozen Commercial Product Without Crusts",healthy_fats,361.0,11.42,45.22,16.6,2.8,15.0,368.0,2,9,5,9,3,0,"lunch, dinner",30-50g,11.182,3.94,0.03,Peanut butter and jelly sandwiches,healthy_fats,12.65,50.11,41.39,3.39,0.0,16
"Peanut Butter And Jelly Sandwich,",healthy_fats,361.0,11.42,45.22,16.6,2.8,15.0,368.0,2,9,5,9,3,0,"lunch, dinner",30-50g,11.182,3.94,0.03,Peanut butter and jelly sandwiches,healthy_fats,12.65,50.11,41.39,3.39,0.0,16
"Peanut Butter And Jelly Sandwich, With Regular Peanut Butter, Regular Jelly, On White Bread",healthy_fats,361.0,11.42,45.22,16.6,2.8,15.0,368.0,2,9,5,9,3,0,"lunch, dinner",30-50g,11.182,3.94,0.03,Peanut butter and jelly sandwiches,healthy_fats,12.65,50.11,41.39,3.39,0.0,16
"Chocolate Candy, Coconut Filled",healthy_fats,500.0,5.44,56.94,27.82,4.1,44.1,138.0,3,7,6,9,3,2,flexible,30-50g,11.173000000000002,1.91,0.01,Candy containing chocolate,energy_dense,4.35,45.55,50.08,19.74,2.0,16
Grape Leaves Stuffed With Rice,healthy_fats,168.0,2.28,13.88,11.95,3.1,2.78,166.0,5,5,8,5,5,0,"pre_workout, snack",30-50g,11.16,3.2,0.01,Rice mixed dishes,other,5.43,33.05,64.02,1.87,0.0,18
"Stewed Chitterlings, Puerto Rican Style",healthy_fats,214.0,8.38,3.83,18.5,0.9,2.04,55.0,3,7,7,5,5,0,"lunch, dinner",30-50g,11.102,4.34,0.04,Meat mixed dishes,other,15.66,7.16,77.8,6.84,172.0,17
Cereal Or Granola Bar (General Mills Nature Valley Chewy Trail Mix),healthy_fats,415.0,5.71,72.27,11.43,3.8,42.86,185.0,3,7,7,9,3,0,flexible,30-50g,11.087,2.29,0.01,Cereal bars,quick_carbs,5.5,69.66,24.79,1.44,0.0,17
Chicken Skin,healthy_fats,450.0,20.19,0.0,40.34,0.0,0.0,387.0,2,8,3,7,6,2,"post_workout, lunch, dinner",30-50g,11.047,4.49,0.04,"Chicken, whole pieces",lean_proteins,17.95,0.0,80.68,11.32,82.0,13
"Pecans,",healthy_fats,750.0,9.96,12.7,73.28,5.8,3.97,0.0,3,8,6,7,3,2,"lunch, dinner",30-50g,11.030000000000001,2.1,0.01,Nuts and seeds,healthy_fats,5.31,6.77,87.94,6.46,0.0,17
"Pecans, Unroasted",healthy_fats,750.0,9.96,12.7,73.28,5.8,3.97,0.0,3,8,6,7,3,2,"lunch, dinner",30-50g,11.030000000000001,2.1,0.01,Nuts and seeds,healthy_fats,5.31,6.77,87.94,6.46,0.0,17
"Taco Shell, Corn",healthy_fats,476.0,6.41,63.49,21.79,6.7,1.5,324.0,2,7,6,9,3,2,flexible,30-50g,11.025,2.75,0.01,Tortillas,other,5.39,53.35,41.2,7.1,0.0,15
"Mozzarella Cheese, Tomato, And Basil, With Oil And Vinegar Dressing",healthy_fats,139.0,7.17,3.86,10.87,0.8,2.32,209.0,4,3,8,5,3,3,snack,30-50g,11.019,5.73,0.05,"Coleslaw, non-lettuce salads",vegetables,20.63,11.11,70.38,4.18,18.0,15
"Pecans, Unsalted",healthy_fats,754.0,9.66,12.32,74.08,5.6,3.85,0.0,3,8,6,7,3,2,"lunch, dinner",30-50g,11.006,2.02,0.01,Nuts and seeds,healthy_fats,5.12,6.54,88.42,6.67,0.0,17
"Tortilla Chips, Plain",healthy_fats,472.0,7.1,67.78,20.68,5.4,0.78,328.0,2,7,6,9,3,2,flexible,30-50g,10.995000000000001,2.65,0.02,"Tortilla, corn, other chips",processed_foods,6.02,57.44,39.43,2.81,0.0,15
Falafel Sandwich,healthy_fats,265.0,6.22,27.04,14.76,2.5,2.98,359.0,0,7,9,7,5,0,breakfast,30-50g,10.987,3.29,0.02,Vegetable sandwiches/burgers,other,9.39,40.82,50.13,2.1,1.0,16
"Spinach Quiche, Meatless",healthy_fats,299.0,10.29,11.68,23.51,1.0,1.88,317.0,2,8,7,5,5,0,"lunch, dinner",30-50g,10.934000000000001,3.78,0.03,Turnovers and other grain-based items,other,13.77,15.63,70.77,11.9,127.0,17
Arepa Dominicana,healthy_fats,267.0,5.66,30.47,14.0,2.4,3.25,399.0,0,7,9,7,5,0,breakfast,30-50g,10.905999999999999,3.02,0.02,"Biscuits, muffins, quick breads",quick_carbs,8.48,45.65,47.19,9.08,53.0,16
Pea Salad With Cheese,healthy_fats,203.0,5.0,9.82,16.01,2.4,4.44,293.0,3,5,9,5,5,0,flexible,30-50g,10.895,3.65,0.02,"Coleslaw, non-lettuce salads",vegetables,9.85,19.35,70.98,3.9,17.0,17
"Croissant, Fruit",healthy_fats,396.0,7.75,47.04,19.72,3.0,14.1,287.0,3,7,6,9,3,0,flexible,30-50g,10.812999999999999,2.71,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,7.83,47.52,44.82,10.94,63.0,16
Fried Green Beans,healthy_fats,223.0,4.04,22.86,12.86,2.0,1.25,314.0,2,6,8,7,5,0,breakfast,30-50g,10.812999999999999,2.71,0.02,Fried vegetables,vegetables,7.25,41.0,51.9,1.78,11.0,16
"Cookie, Sugar Wafer, Sugar Free",healthy_fats,531.0,3.57,66.26,28.57,14.3,0.0,71.0,3,7,4,9,3,2,flexible,30-50g,10.811,3.37,0.01,Cookies and brownies,energy_dense,2.69,49.91,48.42,4.26,0.0,14
Croissant,healthy_fats,406.0,8.2,45.8,21.0,2.6,11.26,300.0,1,9,6,9,3,0,"lunch, dinner",30-50g,10.798,2.66,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,8.08,45.12,46.55,11.66,67.0,16
Welsh Rarebit,healthy_fats,165.0,7.5,6.32,12.26,0.1,4.21,280.0,3,5,8,5,5,0,snack,30-50g,10.783000000000001,4.61,0.05,"Dips, gravies, other sauces",other,18.18,15.32,66.87,5.45,26.0,16
Cheese Souffle,healthy_fats,207.0,9.43,6.38,16.01,0.1,2.44,314.0,2,7,7,5,5,0,"lunch, dinner",30-50g,10.780000000000001,4.6,0.05,Eggs and omelets,other,18.22,12.33,69.61,8.27,157.0,16
Fried Eggplant,healthy_fats,218.0,3.66,22.33,12.82,2.0,1.77,315.0,2,6,8,7,5,0,breakfast,30-50g,10.780000000000001,2.6,0.02,Fried vegetables,vegetables,6.72,40.97,52.93,1.78,11.0,16
"Croissant, Chocolate",healthy_fats,421.0,7.4,49.4,22.79,3.3,19.87,242.0,3,7,6,9,3,0,flexible,30-50g,10.762,2.54,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,7.03,46.94,48.72,12.87,54.0,16
"Bread, Puri",healthy_fats,409.0,6.84,39.23,24.94,3.5,0.18,170.0,3,7,6,9,3,0,flexible,30-50g,10.759,2.53,0.02,Yeast breads,quick_carbs,6.69,38.37,54.88,3.34,0.0,16
"Pie, Blueberry",healthy_fats,300.0,2.82,37.95,15.52,2.5,15.49,217.0,1,7,7,9,5,0,breakfast,30-50g,10.731,1.77,0.01,Cakes and pies,energy_dense,3.76,50.6,46.56,5.36,7.0,15
"Hayacas, Puerto Rican Style",healthy_fats,157.0,5.82,9.37,10.83,1.1,3.38,176.0,3,5,8,5,5,0,snack,30-50g,10.723,4.41,0.04,Meat mixed dishes,other,14.83,23.87,62.08,1.82,37.0,16
Seafood Thermidor,healthy_fats,251.0,10.64,4.66,21.16,0.1,2.55,388.0,2,8,6,5,5,0,"lunch, dinner",30-50g,10.684000000000001,4.28,0.04,Seafood mixed dishes,lean_proteins,16.96,7.43,75.87,10.99,169.0,16
Cereal Or Granola Bar (Quaker Chewy Granola Bar),healthy_fats,418.0,5.65,70.2,16.57,3.8,28.92,291.0,3,7,6,9,3,0,flexible,30-50g,10.678,2.26,0.01,Cereal bars,quick_carbs,5.41,67.18,35.68,6.06,0.0,16
Cereal Or Granola Bar (Quaker Chewy Dipps Granola Bar),healthy_fats,480.0,7.52,64.96,20.42,3.2,37.61,269.0,3,7,6,9,3,0,flexible,30-50g,10.669,2.23,0.02,Cereal bars,quick_carbs,6.27,54.13,38.29,8.69,0.0,16
"Cereal Or Granola Bar, Chocolate Coated,",healthy_fats,480.0,7.52,64.96,20.42,3.2,37.61,269.0,3,7,6,9,3,0,flexible,30-50g,10.669,2.23,0.02,Cereal bars,quick_carbs,6.27,54.13,38.29,8.69,0.0,16
"Coconut, Packaged",healthy_fats,456.0,3.13,51.85,27.99,9.9,36.75,285.0,3,7,4,9,3,2,flexible,30-50g,10.658000000000001,2.86,0.01,Nuts and seeds,healthy_fats,2.75,45.48,55.24,26.4,0.0,14
"Cashews, Honey Roasted",healthy_fats,563.0,10.31,43.7,41.18,2.0,25.11,394.0,2,9,5,9,3,0,"lunch, dinner",30-50g,10.657,2.19,0.02,Nuts and seeds,healthy_fats,7.33,31.05,65.83,7.49,0.0,16
Chocolate Candy With Cereal,healthy_fats,511.0,7.64,59.67,29.37,3.3,51.06,86.0,3,7,6,9,3,0,flexible,30-50g,10.642,2.14,0.01,Candy containing chocolate,energy_dense,5.98,46.71,51.73,15.89,23.0,16
Bean Cake,healthy_fats,414.0,5.8,49.88,21.41,3.0,20.37,186.0,3,7,6,9,3,0,flexible,30-50g,10.639,2.13,0.01,"Bean, pea, legume dishes",other,5.6,48.19,46.54,2.84,0.0,16
"Cereal Or Granola Bar, Reduced Sugar,",healthy_fats,412.0,5.55,69.4,12.5,3.1,20.8,312.0,2,7,7,9,3,0,flexible,30-50g,10.629999999999999,2.1,0.01,Cereal bars,quick_carbs,5.39,67.38,27.31,5.01,0.0,16
Cereal Or Granola Bar (Quaker Chewy 25% Less Sugar Granola Bar),healthy_fats,412.0,5.55,69.4,12.5,3.1,20.8,312.0,2,7,7,9,3,0,flexible,30-50g,10.629999999999999,2.1,0.01,Cereal bars,quick_carbs,5.39,67.38,27.31,5.01,0.0,16
"Chocolate Candy, Other,",healthy_fats,535.0,7.65,59.4,29.66,3.4,51.5,79.0,3,7,6,9,3,0,flexible,30-50g,10.620999999999999,2.07,0.01,Candy containing chocolate,energy_dense,5.72,44.41,49.9,18.51,23.0,16
Chocolate Candy,healthy_fats,535.0,7.65,59.4,29.66,3.4,51.5,79.0,3,7,6,9,3,0,flexible,30-50g,10.620999999999999,2.07,0.01,Candy containing chocolate,energy_dense,5.72,44.41,49.9,18.51,23.0,16
"Cookie, With Peanut Butter Filling, Chocolate-Coated",healthy_fats,562.0,8.1,52.9,35.3,3.5,30.9,371.0,2,9,5,9,3,0,"lunch, dinner",30-50g,10.618,2.06,0.01,Cookies and brownies,energy_dense,5.77,37.65,56.53,19.2,0.0,16
"Potato Chips, Reduced-Fat",healthy_fats,482.0,7.03,67.13,20.59,6.0,0.22,391.0,2,7,5,9,3,2,flexible,30-50g,10.61,2.7,0.01,Potato chips,processed_foods,5.83,55.71,38.45,4.12,0.0,14
"Potato, French Fries, With Chili And Cheese, Fast Food / Restaurant",healthy_fats,221.0,4.66,24.87,11.42,2.7,0.59,363.0,2,6,7,7,5,0,breakfast,30-50g,10.599,3.33,0.02,French fries and other fried white potatoes,energy_dense,8.43,45.01,46.51,2.25,7.0,15
"Potato, French Fries, With Chili And Cheese",healthy_fats,221.0,4.66,24.87,11.42,2.7,0.59,363.0,2,6,7,7,5,0,breakfast,30-50g,10.599,3.33,0.02,French fries and other fried white potatoes,energy_dense,8.43,45.01,46.51,2.25,7.0,15
"Egg Salad, Made With Mayonnaise",healthy_fats,257.0,10.26,1.01,23.14,0.0,1.01,378.0,2,8,6,5,5,0,"lunch, dinner",30-50g,10.597000000000001,3.99,0.04,Eggs and omelets,other,15.97,1.57,81.04,4.9,307.0,16
"Walnuts, Honey Roasted",healthy_fats,668.0,9.8,29.04,56.92,3.5,23.5,383.0,2,9,5,9,3,0,"lunch, dinner",30-50g,10.597,1.99,0.01,Nuts and seeds,healthy_fats,5.87,17.39,76.69,5.4,0.0,16
"Corn Chips, Reduced Sodium",healthy_fats,549.0,6.84,56.75,33.63,3.9,0.41,295.0,3,7,6,9,3,0,flexible,30-50g,10.588000000000001,1.96,0.01,"Tortilla, corn, other chips",processed_foods,4.98,41.35,55.13,4.45,0.0,16
"Scrapple, Cooked",healthy_fats,227.0,8.57,14.96,14.76,0.3,0.21,385.0,2,7,7,5,5,0,"lunch, dinner",30-50g,10.573,3.91,0.04,Sausages,other,15.1,26.36,58.52,5.03,52.0,16
"Strudel, Berry",healthy_fats,291.0,2.43,39.23,14.24,2.7,21.7,131.0,1,7,8,7,5,0,breakfast,30-50g,10.528,1.76,0.01,Cakes and pies,energy_dense,3.34,53.92,44.04,7.61,39.0,16
"Pie, Strawberry",healthy_fats,289.0,2.88,44.22,11.6,2.2,22.59,189.0,1,7,8,7,5,0,breakfast,30-50g,10.528,1.76,0.01,Cakes and pies,energy_dense,3.99,61.2,36.12,3.72,0.0,16
"Tamale, Sweet",healthy_fats,259.0,2.22,35.61,12.57,2.3,15.44,265.0,1,7,8,7,5,0,breakfast,30-50g,10.525,1.75,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,3.43,55.0,43.68,3.03,0.0,16
"Duck, Peking",healthy_fats,154.0,5.32,6.47,11.76,0.3,4.41,287.0,3,5,8,5,5,0,snack,30-50g,10.495000000000001,3.65,0.03,"Turkey, duck, other poultry",lean_proteins,13.82,16.81,68.73,3.09,22.0,16
"Pastry, Fruit-Filled",healthy_fats,400.0,4.76,54.43,19.61,4.0,25.92,8.0,3,7,4,9,3,2,flexible,30-50g,10.457,2.19,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,4.76,54.43,44.12,3.82,18.0,14
"Stuffed Pepper, With Rice And Meat",healthy_fats,178.0,7.83,9.93,11.66,0.7,2.22,320.0,2,5,8,5,5,0,snack,30-50g,10.437000000000001,4.79,0.04,Vegetable dishes,other,17.6,22.31,58.96,3.49,49.0,15
Chocolate Chips,healthy_fats,480.0,4.2,63.9,30.0,5.9,54.5,11.0,3,7,4,9,3,2,flexible,30-50g,10.43,2.1,0.01,Candy containing chocolate,energy_dense,3.5,53.25,56.25,17.75,0.0,14
Marie Biscuit,healthy_fats,406.0,7.05,70.54,10.58,3.5,21.16,370.0,2,7,6,9,3,0,flexible,30-50g,10.379999999999999,2.6,0.02,Cookies and brownies,energy_dense,6.95,69.5,23.45,5.29,0.0,15
Banana Chips,healthy_fats,519.0,2.3,58.4,33.6,7.7,35.34,6.0,3,7,4,9,3,2,flexible,30-50g,10.379000000000001,1.93,0.0,Dried fruits,fruits,1.77,45.01,58.27,28.97,0.0,14
Pea Salad,healthy_fats,180.0,2.98,10.64,14.02,2.7,4.9,253.0,3,5,8,5,5,0,"pre_workout, snack",30-50g,10.348,3.16,0.02,"Coleslaw, non-lettuce salads",vegetables,6.62,23.64,70.1,2.2,8.0,16
"Cookie, Macaroon",healthy_fats,460.0,3.02,61.22,22.55,5.1,45.16,241.0,3,7,4,9,3,2,flexible,30-50g,10.331,1.77,0.01,Cookies and brownies,energy_dense,2.63,53.23,44.12,20.1,0.0,14
"Cookie, Coconut",healthy_fats,460.0,3.02,61.22,22.55,5.1,45.16,241.0,3,7,4,9,3,2,flexible,30-50g,10.331,1.77,0.01,Cookies and brownies,energy_dense,2.63,53.23,44.12,20.1,0.0,14
"Eggplant Parmesan Casserole, Regular",healthy_fats,155.0,7.02,8.96,10.5,1.9,3.01,351.0,2,5,7,5,5,0,snack,30-50g,10.325,5.75,0.05,Vegetable dishes,other,18.12,23.12,60.97,3.55,24.0,14
Spanakopita,healthy_fats,212.0,8.27,10.35,15.15,1.0,0.64,392.0,2,7,6,5,5,0,"lunch, dinner",30-50g,10.311,4.37,0.04,Turnovers and other grain-based items,other,15.6,19.53,64.32,6.55,79.0,15
"Cookie, Vanilla With Caramel, Coconut, And Chocolate Coating",healthy_fats,489.0,3.5,64.1,25.8,4.4,35.8,182.0,3,7,4,9,3,2,flexible,30-50g,10.286000000000001,1.62,0.01,Cookies and brownies,energy_dense,2.86,52.43,47.48,17.7,2.0,14
"Coconut, Fresh",healthy_fats,354.0,3.33,15.23,33.49,9.0,6.23,20.0,3,7,4,7,3,2,flexible,30-50g,10.244,3.48,0.01,Nuts and seeds,healthy_fats,3.76,17.21,85.14,29.7,0.0,14
"Pecans, Salted",healthy_fats,747.0,9.57,12.2,73.35,5.6,3.81,383.0,2,8,5,7,3,2,"lunch, dinner",30-50g,10.209,2.03,0.01,Nuts and seeds,healthy_fats,5.12,6.53,88.37,6.6,0.0,15
"Fruit Salad, Including Citrus Fruit, With Whipped Cream",healthy_fats,158.0,2.08,14.61,10.37,2.0,10.6,3.0,3,5,8,5,5,0,"pre_workout, snack",30-50g,10.174,2.58,0.01,Other fruits and fruit salads,vegetables,5.27,36.99,59.07,2.94,12.0,16
Vegetable Chips,healthy_fats,495.0,4.72,59.2,26.56,7.8,6.9,329.0,2,7,4,9,3,2,flexible,30-50g,10.158999999999999,2.53,0.01,"Tortilla, corn, other chips",processed_foods,3.81,47.84,48.29,1.82,0.0,13
Chocolate Candy With Dried Fruit,healthy_fats,390.0,4.1,68.4,14.8,3.1,62.22,36.0,3,7,5,9,3,0,flexible,30-50g,10.155,1.85,0.01,Candy containing chocolate,energy_dense,4.21,70.15,34.15,10.27,3.0,15
"Cake Or Cupcake, Chocolate, No Icing",healthy_fats,303.0,5.08,43.28,13.24,2.3,21.52,387.0,0,7,6,9,5,0,flexible,30-50g,10.132000000000001,2.44,0.02,Cakes and pies,energy_dense,6.71,57.14,39.33,2.98,79.0,13
"Muffin, Whole Wheat",healthy_fats,372.0,7.8,44.01,18.44,3.5,20.09,393.0,2,7,5,9,3,0,flexible,30-50g,10.112,3.04,0.02,"Biscuits, muffins, quick breads",quick_carbs,8.39,47.32,44.61,3.06,59.0,14
"Egg, Creamed",healthy_fats,148.0,7.79,5.52,10.35,0.1,3.02,363.0,3,3,7,5,3,3,snack,30-50g,10.099,5.33,0.05,Eggs and omelets,other,21.05,14.92,62.94,4.02,182.0,13
"Popcorn, Caramel Coated, With Nuts",healthy_fats,397.0,6.35,80.06,7.74,3.8,45.0,483.0,3,6,6,8,3,0,flexible,30-50g,10.068,2.56,0.02,Popcorn,other,6.4,80.66,17.55,1.03,0.0,15
"Croissant, Cheese",healthy_fats,414.0,9.2,47.0,20.9,2.6,11.35,361.0,0,9,5,9,3,0,"lunch, dinner",30-50g,10.055,2.85,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,8.89,45.41,45.43,10.63,57.0,14
"Potato, Scalloped, From Fresh, With Meat",healthy_fats,173.0,7.44,12.88,10.36,0.7,2.08,358.0,2,5,7,5,5,0,"pre_workout, snack",30-50g,10.013000000000002,4.71,0.04,Mashed potatoes and white potato mixtures,other,17.2,29.78,53.9,5.46,30.0,14
"Gordita/Sope Shell, Plain, No Filling",healthy_fats,260.0,3.85,37.2,11.19,2.9,0.72,376.0,0,7,7,7,5,0,breakfast,30-50g,9.98,2.6,0.01,Tortillas,other,5.92,57.23,38.73,2.18,0.0,14
Apple Salad With Dressing,healthy_fats,180.0,1.45,12.2,14.24,2.0,9.1,87.0,3,5,8,5,5,0,"pre_workout, snack",30-50g,9.975999999999999,1.92,0.01,Other fruits and fruit salads,vegetables,3.22,27.11,71.2,1.9,5.0,16
Taro Chips,healthy_fats,498.0,2.3,68.1,24.9,7.2,3.82,342.0,2,7,4,9,3,2,flexible,30-50g,9.972999999999999,1.91,0.0,"Tortilla, corn, other chips",processed_foods,1.85,54.7,45.0,6.43,0.0,13
"Cookie, Sandwich, Reduced Sugar",healthy_fats,461.0,4.5,68.0,22.1,4.1,19.73,342.0,2,7,4,9,3,2,flexible,30-50g,9.961,1.87,0.01,Cookies and brownies,energy_dense,3.9,59.0,43.15,3.99,0.0,13
"Carrots, Raw, Salad",healthy_fats,212.0,1.25,17.62,15.74,2.6,12.04,189.0,3,6,7,5,5,0,breakfast,30-50g,9.946000000000002,1.82,0.01,"Coleslaw, non-lettuce salads",vegetables,2.36,33.25,66.82,2.45,9.0,16
"Potato, French Fries, With Cheese",healthy_fats,260.0,3.33,29.76,14.22,2.6,0.3,365.0,0,7,7,7,5,0,breakfast,30-50g,9.884,2.28,0.01,French fries and other fried white potatoes,energy_dense,5.12,45.78,49.22,2.6,3.0,14
"Potato, French Fries, With Cheese, Fast Food / Restaurant",healthy_fats,260.0,3.33,29.76,14.22,2.6,0.3,365.0,0,7,7,7,5,0,breakfast,30-50g,9.884,2.28,0.01,French fries and other fried white potatoes,energy_dense,5.12,45.78,49.22,2.6,3.0,14
"Cookie, Peanut Butter, With Chocolate",healthy_fats,475.0,7.8,59.51,25.29,3.0,34.73,356.0,2,7,5,9,3,0,flexible,30-50g,9.881,2.27,0.02,Cookies and brownies,energy_dense,6.57,50.11,47.92,9.36,21.0,14
"Doughnut, Chocolate, With Chocolate Icing",healthy_fats,413.0,5.42,51.01,22.72,3.9,24.97,388.0,2,7,5,9,3,0,flexible,30-50g,9.878,2.26,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,5.25,49.4,49.51,9.79,7.0,14
"Chocolate Candy, Peanut Butter Filled",healthy_fats,487.0,7.82,64.13,24.72,2.8,46.54,294.0,1,7,6,9,3,0,flexible,30-50g,9.854,2.18,0.02,Candy containing chocolate,energy_dense,6.42,52.67,45.68,10.12,3.0,14
"Doughnut, Chocolate",healthy_fats,417.0,5.2,51.95,22.44,3.7,26.05,388.0,2,7,5,9,3,0,flexible,30-50g,9.839,2.13,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,4.99,49.83,48.43,9.28,7.0,14
"Chocolate Candy, Caramel Filled With Nuts",healthy_fats,484.0,7.42,63.65,23.11,2.5,54.07,133.0,1,7,6,9,3,0,flexible,30-50g,9.815000000000001,2.05,0.02,Candy containing chocolate,energy_dense,6.13,52.6,42.97,12.36,16.0,14
"Cookie, Oatmeal, With Chocolate Chips",healthy_fats,457.0,5.72,67.56,20.92,3.5,31.74,399.0,2,7,5,9,3,0,flexible,30-50g,9.806000000000001,2.02,0.01,Cookies and brownies,energy_dense,5.01,59.13,41.2,7.66,0.0,14
"Cookie, Graham Cracker With Chocolate And Marshmallow",healthy_fats,465.0,6.36,68.97,18.57,2.8,43.87,221.0,1,7,6,9,3,0,flexible,30-50g,9.791,1.97,0.01,Cookies and brownies,energy_dense,5.47,59.33,35.94,9.96,12.0,14
"Roll, Sweet, Frosted",healthy_fats,404.0,5.54,50.85,20.14,2.3,34.47,266.0,1,7,6,9,3,0,flexible,30-50g,9.782,1.94,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,5.49,50.35,44.87,3.29,52.0,14
"Roll, Sweet, With Fruit, Frosted",healthy_fats,379.0,5.23,53.56,16.37,2.0,36.63,285.0,1,7,6,9,3,0,flexible,30-50g,9.773,1.91,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,5.52,56.53,38.87,3.06,56.0,14
"Chocolate Candy, Nougat Filled With Nuts",healthy_fats,483.0,6.46,63.16,22.72,2.2,52.24,234.0,1,7,6,9,3,0,flexible,30-50g,9.737,1.79,0.01,Candy containing chocolate,energy_dense,5.35,52.31,42.34,10.58,6.0,14
"Chocolate Candy, Caramel Filled",healthy_fats,474.0,6.43,66.44,21.04,2.0,57.1,145.0,1,7,6,9,3,0,flexible,30-50g,9.734,1.78,0.01,Candy containing chocolate,energy_dense,5.43,56.07,39.95,12.1,17.0,14
"Cookie, Chocolate Chip, Made From Home Recipe Or Purchased At A Bakery",healthy_fats,505.0,5.83,59.24,28.96,2.5,41.21,261.0,1,7,6,9,3,0,flexible,30-50g,9.695,1.65,0.01,Cookies and brownies,energy_dense,4.62,46.92,51.61,12.01,64.0,14
"Pecans, Honey Roasted",healthy_fats,681.0,6.71,30.25,59.31,3.9,24.41,383.0,2,7,5,9,3,0,flexible,30-50g,9.668,1.56,0.01,Nuts and seeds,healthy_fats,3.94,17.77,78.38,5.67,0.0,14
Haupia,healthy_fats,274.0,1.98,23.52,20.45,2.0,14.72,83.0,1,7,6,7,5,0,breakfast,30-50g,9.635,1.45,0.01,Pudding,other,2.89,34.34,67.17,18.09,0.0,14
"Coconut Milk, Used In Cooking",healthy_fats,230.0,2.29,5.54,23.84,2.2,3.34,15.0,3,5,7,5,5,0,flexible,30-50g,9.585,1.95,0.01,Plant-based milk,dairy_proteins,3.98,9.63,93.29,21.14,0.0,15
Potato Patty,healthy_fats,171.0,3.89,13.49,11.32,1.5,1.48,219.0,3,5,6,5,5,0,"pre_workout, snack",30-50g,9.545000000000002,3.15,0.02,French fries and other fried white potatoes,energy_dense,9.1,31.56,59.58,3.11,74.0,14
"Carrots, Raw, Salad With Apples",healthy_fats,181.0,0.85,8.59,16.02,2.3,4.47,189.0,3,5,7,5,5,0,snack,30-50g,9.522,1.74,0.0,"Coleslaw, non-lettuce salads",vegetables,1.88,18.98,79.66,2.49,9.0,15
"Pan Dulce, With Fruit, No Frosting",healthy_fats,372.0,6.2,50.9,16.4,2.4,31.73,304.0,0,7,6,9,3,0,flexible,30-50g,9.492999999999999,2.31,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,6.67,54.73,39.68,3.08,66.0,13
"Roll, Sweet, Cinnamon Bun, No Frosting",healthy_fats,372.0,6.2,50.9,16.4,2.4,31.73,304.0,0,7,6,9,3,0,flexible,30-50g,9.492999999999999,2.31,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,6.67,54.73,39.68,3.08,66.0,13
"Coffee Cake, Yeast Type",healthy_fats,372.0,6.2,50.9,16.4,2.4,31.73,304.0,0,7,6,9,3,0,flexible,30-50g,9.492999999999999,2.31,0.02,"Doughnuts, sweet rolls, pastries",healthy_fats,6.67,54.73,39.68,3.08,66.0,13
Macadamia Nuts,healthy_fats,716.0,7.79,12.83,76.08,8.0,4.14,353.0,2,6,5,7,3,2,flexible,30-50g,9.463000000000001,2.21,0.01,Nuts and seeds,healthy_fats,4.35,7.17,95.63,11.95,0.0,13
"Cake Or Cupcake, Peanut Butter",healthy_fats,382.0,6.12,47.52,19.85,2.0,32.34,332.0,0,7,6,9,3,0,flexible,30-50g,9.439,2.13,0.02,Cakes and pies,energy_dense,6.41,49.76,46.77,4.08,43.0,13
"Pie, Oatmeal",healthy_fats,396.0,6.14,56.92,16.02,2.2,32.08,315.0,0,7,6,9,3,0,flexible,30-50g,9.433,2.11,0.02,Cakes and pies,energy_dense,6.2,57.49,36.41,5.83,93.0,13
Baklava,healthy_fats,440.0,6.58,37.55,29.34,2.5,12.8,311.0,0,7,6,9,3,0,flexible,30-50g,9.418,2.06,0.01,Cakes and pies,energy_dense,5.98,34.14,60.01,10.93,48.0,13
Churros,healthy_fats,419.0,6.05,48.87,22.21,2.6,23.38,309.0,0,7,6,9,3,0,flexible,30-50g,9.418,2.06,0.01,"Doughnuts, sweet rolls, pastries",healthy_fats,5.78,46.65,47.71,9.25,29.0,13
